timestamp,mic0,mic1,mic2,mic3
0,54.0,53.0,54.0,53.0
2,53.0,53.0,54.0,53.0
4,53.0,52.0,53.0,53.0
6,54.0,53.0,53.0,53.0
8,53.0,53.0,54.0,53.0
10,54.0,53.0,53.0,53.0
12,53.0,53.0,54.0,53.0
14,54.0,53.0,53.0,53.0
16,53.0,53.0,53.0,52.0
18,53.0,53.0,54.0,53.0
20,53.0,53.0,54.0,53.0
22,53.0,53.0,54.0,53.0
24,53.0,53.0,54.0,53.0
26,53.0,53.0,53.0,53.0
28,53.0,53.0,54.0,53.0
30,53.0,53.0,54.0,53.0
32,54.0,53.0,54.0,53.0
34,53.0,52.0,53.0,53.0
36,54.0,53.0,53.0,53.0
38,53.0,52.0,53.0,53.0
40,53.0,52.0,54.0,52.0
42,53.0,52.0,53.0,53.0
44,53.0,53.0,53.0,53.0
46,53.0,53.0,53.0,53.0
48,53.0,53.0,53.0,53.0
50,54.0,53.0,53.0,53.0
52,53.0,53.0,53.0,53.0
54,53.0,53.0,54.0,53.0
56,53.0,53.0,54.0,53.0
58,54.0,53.0,53.0,52.0
60,54.0,52.0,53.0,53.0
62,54.0,53.0,53.0,53.0
64,54.0,53.0,54.0,53.0
66,54.0,53.0,54.0,53.0
68,55.0,53.0,53.0,53.0
70,54.0,53.0,53.0,52.0
72,53.0,52.0,53.0,53.0
74,53.0,53.0,53.0,52.0
76,53.0,52.0,53.0,53.0
78,53.0,52.0,54.0,53.0
80,52.0,53.0,53.0,53.0
82,53.0,53.0,53.0,53.0
84,54.0,52.0,54.0,53.0
86,53.0,53.0,53.0,53.0
88,53.0,53.0,54.0,53.0
90,53.0,52.0,53.0,53.0
92,54.0,52.0,53.0,53.0
94,54.0,53.0,53.0,53.0
96,54.0,53.0,53.0,53.0
98,54.0,53.0,54.0,53.0
100,54.0,53.0,53.0,53.0
102,54.0,52.0,54.0,53.0
104,53.0,53.0,54.0,52.0
106,53.0,53.0,54.0,53.0
108,53.0,53.0,54.0,53.0
110,53.0,52.0,54.0,53.0
112,53.0,53.0,53.0,53.0
114,53.0,53.0,53.0,53.0
116,54.0,53.0,53.0,53.0
118,54.0,52.0,53.0,53.0
120,54.0,53.0,54.0,53.0
122,54.0,53.0,53.0,53.0
124,54.0,52.0,53.0,52.0
126,54.0,53.0,53.0,53.0
128,53.0,53.0,54.0,53.0
130,52.0,53.0,54.0,53.0
132,53.0,52.0,53.0,54.0
134,54.0,53.0,54.0,53.0
136,53.0,53.0,54.0,53.0
138,53.0,53.0,53.0,53.0
140,53.0,53.0,53.0,53.0
142,54.0,52.0,54.0,52.0
144,55.0,53.0,53.0,53.0
146,54.0,52.0,53.0,53.0
148,54.0,52.0,53.0,53.0
150,54.0,53.0,53.0,52.0
152,55.0,53.0,53.0,53.0
154,55.0,53.0,54.0,52.0
156,53.0,52.0,53.0,53.0
158,54.0,53.0,53.0,53.0
160,54.0,53.0,53.0,53.0
162,53.0,53.0,53.0,53.0
164,53.0,53.0,54.0,53.0
166,53.0,52.0,53.0,53.0
168,54.0,53.0,53.0,52.0
170,54.0,53.0,53.0,53.0
172,54.0,52.0,53.0,53.0
174,54.0,53.0,54.0,53.0
176,54.0,52.0,53.0,53.0
178,54.0,53.0,53.0,53.0
180,54.0,53.0,54.0,53.0
182,53.0,53.0,54.0,53.0
184,54.0,53.0,54.0,53.0
186,54.0,52.0,53.0,53.0
188,53.0,53.0,54.0,53.0
190,53.0,53.0,53.0,53.0
192,54.0,53.0,53.0,53.0
194,54.0,52.0,53.0,53.0
196,54.0,53.0,53.0,52.0
198,54.0,53.0,54.0,53.0
200,54.0,53.0,53.0,53.0
202,54.0,53.0,53.0,53.0
204,54.0,53.0,53.0,53.0
206,54.0,53.0,53.0,53.0
208,54.0,53.0,54.0,53.0
210,55.0,53.0,53.0,53.0
212,54.0,53.0,54.0,53.0
214,54.0,53.0,54.0,53.0
216,54.0,53.0,53.0,53.0
218,54.0,53.0,53.0,52.0
220,53.0,53.0,54.0,52.0
222,53.0,53.0,53.0,53.0
224,54.0,53.0,54.0,53.0
226,53.0,53.0,54.0,53.0
228,54.0,52.0,53.0,53.0
230,53.0,52.0,53.0,53.0
232,53.0,53.0,54.0,53.0
234,53.0,53.0,53.0,53.0
236,53.0,52.0,53.0,54.0
238,53.0,53.0,54.0,53.0
240,53.0,53.0,54.0,53.0
242,53.0,53.0,53.0,53.0
244,52.0,53.0,54.0,53.0
246,51.0,53.0,54.0,53.0
248,51.0,53.0,54.0,53.0
250,50.0,53.0,54.0,53.0
252,50.0,53.0,54.0,53.0
254,52.0,53.0,54.0,54.0
256,55.0,52.0,55.0,54.0
258,57.0,52.0,55.0,53.0
260,57.0,52.0,52.0,51.0
262,59.0,56.0,53.0,54.0
264,64.0,51.0,53.0,51.0
266,68.0,53.0,54.0,50.0
268,66.0,53.0,52.0,53.0
270,63.0,53.0,51.0,53.0
272,61.0,52.0,51.0,51.0
274,58.0,51.0,53.0,49.0
276,54.0,52.0,53.0,52.0
278,48.0,53.0,55.0,53.0
280,46.0,53.0,56.0,52.0
282,46.0,53.0,55.0,53.0
284,47.0,53.0,56.0,53.0
286,48.0,53.0,54.0,52.0
288,48.0,52.0,56.0,52.0
290,50.0,52.0,53.0,54.0
292,54.0,52.0,54.0,53.0
294,54.0,52.0,53.0,53.0
296,54.0,52.0,52.0,53.0
298,56.0,52.0,50.0,53.0
300,57.0,52.0,52.0,52.0
302,58.0,53.0,51.0,52.0
304,56.0,53.0,53.0,53.0
306,53.0,53.0,55.0,53.0
308,52.0,53.0,55.0,53.0
310,52.0,53.0,54.0,54.0
312,50.0,53.0,55.0,53.0
314,50.0,53.0,54.0,53.0
316,53.0,53.0,53.0,53.0
318,54.0,53.0,52.0,52.0
320,55.0,53.0,53.0,53.0
322,56.0,53.0,54.0,53.0
324,55.0,52.0,54.0,53.0
326,55.0,53.0,54.0,54.0
328,55.0,52.0,54.0,53.0
330,54.0,53.0,54.0,53.0
332,55.0,53.0,54.0,52.0
334,55.0,53.0,54.0,52.0
336,54.0,53.0,54.0,52.0
338,52.0,53.0,54.0,53.0
340,51.0,53.0,53.0,53.0
342,51.0,53.0,53.0,53.0
344,51.0,52.0,53.0,53.0
346,51.0,53.0,54.0,53.0
348,52.0,53.0,53.0,52.0
350,53.0,53.0,54.0,52.0
352,54.0,53.0,53.0,53.0
354,53.0,52.0,53.0,53.0
356,53.0,52.0,53.0,53.0
358,54.0,53.0,53.0,53.0
360,54.0,52.0,54.0,53.0
362,54.0,53.0,54.0,53.0
364,53.0,53.0,54.0,53.0
366,53.0,53.0,54.0,53.0
368,53.0,53.0,54.0,53.0
370,52.0,53.0,54.0,53.0
372,52.0,53.0,54.0,53.0
374,52.0,53.0,54.0,53.0
376,53.0,53.0,54.0,53.0
378,53.0,52.0,54.0,53.0
380,53.0,53.0,54.0,53.0
382,53.0,53.0,54.0,53.0
384,53.0,52.0,54.0,53.0
386,53.0,52.0,54.0,53.0
388,53.0,53.0,54.0,53.0
390,54.0,53.0,53.0,53.0
392,53.0,53.0,54.0,52.0
394,52.0,53.0,53.0,53.0
396,52.0,52.0,53.0,53.0
398,51.0,53.0,54.0,53.0
400,51.0,52.0,54.0,52.0
402,51.0,53.0,53.0,53.0
404,50.0,53.0,54.0,53.0
406,51.0,53.0,54.0,53.0
408,52.0,53.0,54.0,53.0
410,52.0,53.0,54.0,53.0
412,52.0,53.0,54.0,53.0
414,52.0,53.0,53.0,53.0
416,53.0,53.0,53.0,53.0
418,52.0,53.0,54.0,53.0
420,53.0,53.0,54.0,53.0
422,53.0,53.0,54.0,53.0
424,52.0,53.0,54.0,53.0
426,52.0,53.0,54.0,53.0
428,52.0,53.0,54.0,53.0
430,51.0,52.0,54.0,53.0
432,51.0,52.0,54.0,53.0
434,51.0,53.0,53.0,53.0
436,51.0,53.0,54.0,53.0
438,51.0,53.0,54.0,52.0
440,52.0,53.0,54.0,53.0
442,52.0,53.0,54.0,53.0
444,52.0,53.0,54.0,53.0
446,52.0,52.0,54.0,53.0
448,53.0,53.0,54.0,53.0
450,52.0,53.0,54.0,53.0
452,52.0,53.0,53.0,53.0
454,52.0,53.0,53.0,53.0
456,52.0,53.0,54.0,52.0
458,51.0,53.0,53.0,53.0
460,51.0,52.0,54.0,53.0
462,51.0,53.0,53.0,53.0
464,51.0,52.0,54.0,52.0
466,51.0,52.0,53.0,53.0
468,52.0,53.0,54.0,53.0
470,52.0,53.0,54.0,53.0
472,53.0,53.0,53.0,53.0
474,53.0,53.0,54.0,52.0
476,53.0,53.0,54.0,52.0
478,53.0,53.0,53.0,53.0
480,54.0,53.0,54.0,52.0
482,55.0,52.0,53.0,52.0
484,55.0,52.0,54.0,52.0
486,56.0,53.0,53.0,52.0
488,55.0,52.0,53.0,53.0
490,55.0,53.0,54.0,53.0
492,55.0,53.0,53.0,53.0
494,54.0,52.0,53.0,53.0
496,55.0,52.0,53.0,54.0
498,55.0,52.0,53.0,54.0
500,55.0,52.0,54.0,54.0
502,53.0,53.0,52.0,54.0
504,52.0,53.0,54.0,52.0
506,52.0,53.0,52.0,53.0
508,51.0,52.0,55.0,53.0
510,49.0,52.0,53.0,53.0
512,48.0,53.0,55.0,53.0
514,48.0,52.0,55.0,55.0
516,47.0,53.0,54.0,57.0
518,44.0,52.0,57.0,53.0
520,48.0,51.0,53.0,60.0
522,50.0,53.0,52.0,51.0
524,48.0,53.0,53.0,52.0
526,50.0,52.0,52.0,48.0
528,52.0,55.0,56.0,52.0
530,52.0,53.0,54.0,47.0
532,56.0,53.0,53.0,54.0
534,54.0,54.0,52.0,55.0
536,53.0,53.0,55.0,54.0
538,57.0,54.0,53.0,51.0
540,59.0,53.0,54.0,55.0
542,54.0,53.0,53.0,53.0
544,53.0,53.0,54.0,54.0
546,55.0,53.0,52.0,54.0
548,53.0,53.0,55.0,52.0
550,50.0,53.0,53.0,53.0
552,50.0,53.0,53.0,53.0
554,51.0,53.0,55.0,52.0
556,51.0,53.0,54.0,53.0
558,52.0,52.0,53.0,53.0
560,51.0,52.0,53.0,53.0
562,51.0,52.0,54.0,53.0
564,54.0,53.0,53.0,53.0
566,55.0,53.0,54.0,53.0
568,54.0,53.0,54.0,53.0
570,56.0,53.0,53.0,53.0
572,57.0,53.0,53.0,53.0
574,56.0,53.0,54.0,53.0
576,55.0,52.0,53.0,53.0
578,55.0,53.0,54.0,53.0
580,54.0,53.0,54.0,53.0
582,54.0,52.0,54.0,53.0
584,53.0,53.0,53.0,53.0
586,52.0,52.0,54.0,52.0
588,52.0,53.0,54.0,53.0
590,53.0,53.0,54.0,53.0
592,52.0,53.0,54.0,53.0
594,52.0,52.0,53.0,53.0
596,53.0,52.0,53.0,53.0
598,54.0,53.0,53.0,53.0
600,54.0,53.0,54.0,53.0
602,54.0,53.0,53.0,53.0
604,55.0,53.0,53.0,52.0
606,55.0,53.0,53.0,52.0
608,55.0,52.0,53.0,53.0
610,53.0,53.0,53.0,53.0
612,53.0,53.0,54.0,53.0
614,53.0,53.0,54.0,53.0
616,53.0,53.0,54.0,53.0
618,52.0,53.0,54.0,53.0
620,51.0,53.0,54.0,52.0
622,52.0,53.0,53.0,52.0
624,53.0,53.0,54.0,53.0
626,53.0,53.0,54.0,53.0
628,52.0,53.0,53.0,53.0
630,53.0,53.0,54.0,53.0
632,54.0,53.0,53.0,53.0
634,53.0,53.0,54.0,52.0
636,53.0,53.0,54.0,54.0
638,54.0,52.0,54.0,53.0
640,54.0,53.0,54.0,53.0
642,54.0,52.0,53.0,53.0
644,54.0,52.0,53.0,52.0
646,53.0,52.0,53.0,52.0
648,54.0,52.0,54.0,53.0
650,53.0,53.0,53.0,53.0
652,53.0,53.0,54.0,53.0
654,53.0,53.0,54.0,53.0
656,54.0,53.0,53.0,53.0
658,54.0,52.0,54.0,52.0
660,53.0,53.0,54.0,53.0
662,53.0,53.0,53.0,53.0
664,54.0,53.0,54.0,53.0
666,54.0,53.0,54.0,53.0
668,55.0,53.0,54.0,53.0
670,54.0,53.0,53.0,53.0
672,54.0,53.0,53.0,52.0
674,54.0,52.0,53.0,53.0
