timestamp,mic0,mic1,mic2,mic3
0,54.0,53.0,54.0,53.0
2,53.0,53.0,54.0,53.0
4,53.0,53.0,53.0,53.0
6,53.0,53.0,54.0,53.0
8,53.0,53.0,54.0,53.0
10,53.0,53.0,53.0,53.0
12,53.0,53.0,54.0,53.0
14,53.0,53.0,54.0,53.0
16,53.0,53.0,54.0,53.0
18,53.0,53.0,54.0,53.0
20,53.0,53.0,54.0,53.0
22,53.0,53.0,54.0,53.0
24,53.0,53.0,53.0,53.0
26,54.0,53.0,54.0,53.0
28,54.0,53.0,53.0,53.0
30,53.0,53.0,53.0,53.0
32,54.0,53.0,54.0,53.0
34,54.0,53.0,53.0,53.0
36,54.0,53.0,53.0,53.0
38,54.0,53.0,53.0,53.0
40,54.0,53.0,54.0,53.0
42,53.0,53.0,54.0,53.0
44,53.0,52.0,54.0,53.0
46,54.0,52.0,54.0,53.0
48,54.0,52.0,54.0,53.0
50,53.0,53.0,53.0,53.0
52,54.0,52.0,54.0,52.0
54,53.0,52.0,53.0,53.0
56,53.0,53.0,54.0,53.0
58,53.0,53.0,53.0,52.0
60,53.0,53.0,54.0,53.0
62,53.0,53.0,53.0,53.0
64,53.0,53.0,54.0,53.0
66,54.0,53.0,53.0,53.0
68,54.0,53.0,53.0,53.0
70,54.0,53.0,54.0,53.0
72,54.0,53.0,53.0,53.0
74,54.0,53.0,54.0,53.0
76,53.0,53.0,53.0,53.0
78,54.0,53.0,53.0,53.0
80,54.0,53.0,54.0,53.0
82,53.0,53.0,54.0,53.0
84,53.0,53.0,54.0,53.0
86,53.0,53.0,53.0,53.0
88,53.0,53.0,53.0,53.0
90,53.0,52.0,54.0,53.0
92,54.0,53.0,54.0,53.0
94,54.0,53.0,54.0,53.0
96,54.0,52.0,54.0,53.0
98,54.0,53.0,54.0,53.0
100,53.0,53.0,54.0,53.0
102,54.0,53.0,53.0,53.0
104,54.0,53.0,53.0,53.0
106,54.0,53.0,54.0,53.0
108,54.0,53.0,53.0,53.0
110,53.0,53.0,53.0,53.0
112,53.0,52.0,53.0,53.0
114,53.0,53.0,54.0,53.0
116,53.0,52.0,54.0,53.0
118,53.0,53.0,53.0,53.0
120,53.0,53.0,54.0,53.0
122,53.0,53.0,54.0,53.0
124,53.0,53.0,54.0,53.0
126,54.0,53.0,54.0,53.0
128,54.0,53.0,53.0,53.0
130,54.0,53.0,53.0,53.0
132,54.0,53.0,53.0,53.0
134,53.0,53.0,52.0,53.0
136,54.0,53.0,55.0,52.0
138,54.0,53.0,53.0,54.0
140,53.0,53.0,55.0,52.0
142,54.0,53.0,53.0,53.0
144,53.0,52.0,54.0,52.0
146,54.0,52.0,54.0,54.0
148,53.0,52.0,53.0,52.0
150,53.0,53.0,55.0,53.0
152,53.0,52.0,53.0,52.0
154,53.0,53.0,54.0,54.0
156,53.0,53.0,53.0,53.0
158,54.0,53.0,54.0,53.0
160,54.0,53.0,53.0,52.0
162,54.0,53.0,54.0,53.0
164,54.0,53.0,53.0,53.0
166,54.0,52.0,54.0,53.0
168,54.0,53.0,53.0,53.0
170,54.0,52.0,54.0,52.0
172,54.0,52.0,53.0,53.0
174,54.0,52.0,54.0,52.0
176,54.0,53.0,54.0,53.0
178,54.0,52.0,53.0,53.0
180,54.0,52.0,53.0,52.0
182,54.0,52.0,53.0,53.0
184,54.0,53.0,53.0,53.0
186,54.0,53.0,53.0,53.0
188,53.0,53.0,53.0,53.0
190,53.0,52.0,53.0,52.0
192,53.0,53.0,53.0,53.0
194,54.0,53.0,53.0,53.0
196,53.0,53.0,53.0,53.0
198,54.0,53.0,53.0,53.0
200,54.0,52.0,54.0,53.0
202,54.0,53.0,53.0,53.0
204,54.0,53.0,53.0,53.0
206,54.0,53.0,54.0,53.0
208,54.0,52.0,53.0,53.0
210,54.0,53.0,53.0,53.0
212,54.0,53.0,53.0,53.0
214,54.0,53.0,54.0,53.0
216,54.0,53.0,54.0,53.0
218,53.0,53.0,53.0,53.0
220,54.0,53.0,53.0,53.0
222,54.0,53.0,53.0,53.0
224,54.0,53.0,53.0,53.0
226,53.0,53.0,53.0,53.0
228,53.0,53.0,53.0,53.0
230,53.0,53.0,53.0,53.0
232,54.0,52.0,53.0,53.0
234,53.0,52.0,53.0,53.0
236,53.0,53.0,53.0,53.0
238,53.0,53.0,53.0,53.0
240,53.0,53.0,53.0,53.0
242,53.0,52.0,53.0,53.0
244,53.0,53.0,53.0,53.0
246,53.0,53.0,53.0,53.0
248,53.0,53.0,53.0,53.0
250,53.0,53.0,53.0,53.0
252,53.0,53.0,53.0,53.0
254,54.0,53.0,53.0,53.0
256,53.0,53.0,53.0,53.0
258,54.0,53.0,54.0,53.0
260,54.0,53.0,53.0,53.0
262,54.0,53.0,53.0,53.0
264,54.0,53.0,53.0,53.0
266,54.0,52.0,53.0,52.0
268,54.0,53.0,53.0,53.0
270,54.0,53.0,53.0,53.0
272,54.0,53.0,53.0,53.0
274,54.0,53.0,53.0,53.0
276,53.0,53.0,53.0,53.0
278,54.0,52.0,53.0,53.0
280,54.0,53.0,53.0,52.0
282,54.0,53.0,53.0,53.0
284,53.0,53.0,53.0,53.0
286,54.0,53.0,53.0,53.0
288,54.0,53.0,53.0,53.0
290,54.0,53.0,53.0,53.0
292,53.0,52.0,53.0,53.0
294,53.0,52.0,51.0,56.0
296,53.0,53.0,53.0,53.0
298,52.0,52.0,53.0,53.0
300,53.0,51.0,53.0,53.0
302,53.0,52.0,53.0,53.0
304,53.0,53.0,53.0,52.0
306,53.0,53.0,52.0,53.0
308,53.0,52.0,52.0,52.0
310,54.0,52.0,52.0,54.0
312,53.0,52.0,52.0,55.0
314,53.0,53.0,52.0,53.0
316,54.0,52.0,52.0,52.0
318,54.0,53.0,52.0,53.0
320,54.0,52.0,53.0,53.0
322,54.0,52.0,52.0,52.0
324,53.0,52.0,53.0,53.0
326,54.0,53.0,53.0,53.0
328,53.0,53.0,53.0,53.0
330,53.0,52.0,53.0,53.0
332,53.0,53.0,53.0,53.0
334,54.0,53.0,54.0,53.0
336,53.0,53.0,54.0,53.0
338,53.0,53.0,53.0,52.0
340,53.0,53.0,54.0,53.0
342,54.0,53.0,54.0,53.0
344,53.0,53.0,55.0,52.0
346,53.0,53.0,56.0,53.0
348,53.0,53.0,56.0,53.0
350,53.0,53.0,56.0,53.0
352,53.0,53.0,55.0,53.0
354,54.0,53.0,54.0,53.0
356,55.0,52.0,51.0,53.0
358,56.0,53.0,48.0,53.0
360,58.0,53.0,45.0,52.0
362,59.0,53.0,47.0,50.0
364,50.0,50.0,44.0,56.0
366,57.0,54.0,44.0,66.0
368,54.0,55.0,50.0,57.0
370,47.0,53.0,55.0,54.0
372,49.0,49.0,53.0,54.0
374,47.0,49.0,53.0,52.0
376,46.0,52.0,53.0,49.0
378,45.0,53.0,55.0,49.0
380,49.0,54.0,53.0,51.0
382,50.0,53.0,52.0,57.0
384,50.0,52.0,53.0,59.0
386,52.0,53.0,52.0,56.0
388,54.0,53.0,51.0,54.0
390,55.0,54.0,52.0,53.0
392,56.0,53.0,52.0,52.0
394,56.0,52.0,53.0,51.0
396,57.0,53.0,53.0,53.0
398,56.0,53.0,54.0,53.0
400,55.0,53.0,54.0,52.0
402,54.0,53.0,54.0,53.0
404,53.0,53.0,54.0,54.0
406,53.0,53.0,54.0,53.0
408,52.0,53.0,54.0,52.0
410,52.0,53.0,54.0,53.0
412,53.0,52.0,53.0,53.0
414,53.0,52.0,53.0,53.0
416,53.0,52.0,53.0,53.0
418,54.0,52.0,52.0,53.0
420,53.0,52.0,52.0,53.0
422,53.0,53.0,52.0,53.0
424,52.0,53.0,52.0,53.0
426,51.0,53.0,53.0,53.0
428,51.0,53.0,53.0,52.0
430,51.0,53.0,53.0,52.0
432,51.0,53.0,54.0,52.0
434,51.0,53.0,54.0,52.0
436,52.0,53.0,54.0,53.0
438,53.0,53.0,55.0,53.0
440,53.0,53.0,55.0,53.0
442,55.0,53.0,55.0,53.0
444,55.0,53.0,55.0,53.0
446,56.0,53.0,55.0,53.0
448,57.0,53.0,55.0,53.0
450,57.0,53.0,56.0,53.0
452,57.0,53.0,55.0,53.0
454,56.0,53.0,57.0,53.0
456,56.0,53.0,56.0,53.0
458,53.0,53.0,56.0,53.0
460,53.0,53.0,55.0,56.0
462,53.0,53.0,57.0,56.0
464,53.0,53.0,56.0,54.0
466,52.0,52.0,56.0,54.0
468,52.0,52.0,56.0,55.0
470,52.0,52.0,56.0,54.0
472,51.0,52.0,56.0,52.0
474,51.0,52.0,55.0,51.0
476,53.0,52.0,55.0,52.0
478,53.0,53.0,55.0,54.0
480,53.0,52.0,55.0,54.0
482,53.0,53.0,56.0,54.0
484,53.0,53.0,56.0,53.0
486,52.0,53.0,57.0,53.0
488,53.0,53.0,57.0,52.0
490,53.0,53.0,57.0,53.0
492,53.0,53.0,57.0,53.0
494,53.0,53.0,57.0,52.0
496,54.0,53.0,57.0,53.0
498,54.0,53.0,57.0,53.0
500,55.0,53.0,57.0,53.0
502,55.0,53.0,57.0,53.0
504,55.0,52.0,56.0,53.0
506,55.0,53.0,53.0,54.0
508,56.0,53.0,53.0,54.0
510,55.0,53.0,52.0,54.0
512,56.0,53.0,53.0,53.0
514,55.0,52.0,51.0,53.0
516,54.0,52.0,53.0,53.0
518,52.0,52.0,54.0,53.0
520,50.0,52.0,57.0,53.0
522,49.0,52.0,75.0,56.0
524,47.0,53.0,47.0,61.0
526,50.0,51.0,64.0,51.0
528,47.0,53.0,43.0,68.0
530,46.0,54.0,55.0,58.0
532,48.0,56.0,51.0,58.0
534,47.0,55.0,56.0,45.0
536,51.0,55.0,55.0,58.0
538,54.0,55.0,43.0,58.0
540,60.0,53.0,58.0,59.0
542,60.0,50.0,48.0,53.0
544,60.0,53.0,58.0,54.0
546,64.0,52.0,49.0,55.0
548,59.0,51.0,62.0,58.0
550,63.0,55.0,51.0,61.0
552,59.0,51.0,56.0,53.0
554,51.0,52.0,55.0,55.0
556,49.0,52.0,53.0,51.0
558,47.0,52.0,56.0,53.0
560,43.0,53.0,55.0,49.0
562,45.0,53.0,55.0,55.0
564,45.0,53.0,53.0,49.0
566,46.0,53.0,56.0,53.0
568,49.0,53.0,53.0,54.0
570,52.0,52.0,55.0,55.0
572,54.0,53.0,54.0,53.0
574,58.0,52.0,53.0,53.0
576,62.0,53.0,53.0,53.0
578,63.0,52.0,53.0,53.0
580,63.0,53.0,54.0,53.0
582,63.0,53.0,53.0,53.0
584,61.0,52.0,52.0,53.0
586,58.0,53.0,52.0,52.0
588,54.0,52.0,52.0,53.0
590,52.0,52.0,54.0,52.0
592,49.0,52.0,55.0,52.0
594,47.0,52.0,56.0,52.0
596,47.0,53.0,53.0,53.0
598,46.0,53.0,55.0,52.0
600,48.0,53.0,54.0,53.0
602,50.0,53.0,54.0,53.0
604,53.0,53.0,54.0,53.0
606,55.0,53.0,54.0,53.0
608,58.0,53.0,53.0,53.0
610,60.0,53.0,53.0,53.0
612,59.0,53.0,54.0,53.0
614,59.0,53.0,53.0,54.0
616,58.0,53.0,54.0,53.0
618,57.0,53.0,53.0,53.0
620,55.0,53.0,53.0,53.0
622,52.0,53.0,54.0,52.0
624,50.0,52.0,54.0,52.0
626,48.0,52.0,54.0,52.0
628,46.0,53.0,54.0,53.0
630,46.0,52.0,54.0,53.0
632,46.0,53.0,54.0,53.0
634,48.0,53.0,54.0,52.0
636,50.0,53.0,54.0,53.0
638,52.0,53.0,54.0,53.0
640,54.0,53.0,53.0,53.0
642,56.0,53.0,53.0,53.0
644,58.0,53.0,53.0,53.0
646,59.0,52.0,53.0,53.0
648,59.0,53.0,53.0,53.0
650,59.0,53.0,53.0,53.0
652,58.0,53.0,53.0,53.0
654,56.0,52.0,53.0,53.0
656,54.0,52.0,54.0,53.0
658,52.0,53.0,54.0,52.0
660,51.0,52.0,53.0,53.0
662,49.0,52.0,54.0,53.0
664,49.0,53.0,54.0,53.0
666,49.0,52.0,54.0,52.0
668,50.0,52.0,53.0,53.0
670,51.0,53.0,54.0,53.0
672,52.0,53.0,54.0,53.0
674,54.0,52.0,54.0,53.0
