timestamp,mic0,mic1,mic2,mic3
0,54.0,53.0,54.0,53.0
2,54.0,53.0,53.0,53.0
4,54.0,53.0,53.0,52.0
6,54.0,53.0,53.0,53.0
8,54.0,53.0,54.0,53.0
10,54.0,53.0,53.0,52.0
12,54.0,53.0,53.0,53.0
14,54.0,53.0,53.0,54.0
16,53.0,52.0,53.0,53.0
18,54.0,53.0,53.0,53.0
20,54.0,53.0,54.0,53.0
22,54.0,53.0,54.0,53.0
24,54.0,53.0,53.0,53.0
26,54.0,53.0,54.0,53.0
28,54.0,53.0,53.0,53.0
30,54.0,52.0,53.0,53.0
32,54.0,53.0,54.0,53.0
34,54.0,53.0,54.0,53.0
36,55.0,53.0,54.0,53.0
38,54.0,53.0,53.0,53.0
40,54.0,52.0,54.0,53.0
42,55.0,53.0,54.0,53.0
44,55.0,53.0,54.0,52.0
46,54.0,53.0,54.0,53.0
48,54.0,53.0,54.0,52.0
50,55.0,52.0,53.0,53.0
52,55.0,53.0,53.0,53.0
54,55.0,53.0,53.0,53.0
56,54.0,53.0,53.0,53.0
58,55.0,53.0,53.0,53.0
60,55.0,53.0,54.0,53.0
62,55.0,52.0,53.0,53.0
64,55.0,52.0,53.0,53.0
66,55.0,53.0,54.0,53.0
68,54.0,53.0,54.0,53.0
70,55.0,52.0,54.0,53.0
72,54.0,53.0,53.0,53.0
74,54.0,52.0,54.0,53.0
76,55.0,53.0,54.0,53.0
78,55.0,53.0,54.0,52.0
80,55.0,53.0,54.0,53.0
82,54.0,53.0,53.0,53.0
84,54.0,53.0,54.0,53.0
86,54.0,53.0,54.0,53.0
88,54.0,52.0,53.0,53.0
90,53.0,52.0,53.0,53.0
92,54.0,53.0,53.0,52.0
94,54.0,53.0,53.0,53.0
96,54.0,53.0,53.0,53.0
98,54.0,53.0,53.0,53.0
100,54.0,53.0,54.0,53.0
102,54.0,53.0,54.0,53.0
104,54.0,53.0,53.0,53.0
106,53.0,53.0,53.0,53.0
108,53.0,53.0,53.0,53.0
110,54.0,53.0,54.0,53.0
112,54.0,53.0,53.0,53.0
114,53.0,53.0,54.0,53.0
116,54.0,53.0,54.0,53.0
118,54.0,52.0,53.0,53.0
120,54.0,52.0,54.0,53.0
122,54.0,52.0,54.0,53.0
124,54.0,53.0,54.0,53.0
126,54.0,53.0,53.0,53.0
128,54.0,53.0,54.0,53.0
130,55.0,53.0,54.0,53.0
132,54.0,52.0,54.0,53.0
134,55.0,52.0,54.0,53.0
136,55.0,52.0,53.0,53.0
138,55.0,52.0,53.0,53.0
140,55.0,52.0,54.0,52.0
142,55.0,52.0,54.0,53.0
144,55.0,52.0,54.0,53.0
146,55.0,52.0,54.0,53.0
148,55.0,53.0,54.0,53.0
150,55.0,53.0,54.0,53.0
152,56.0,53.0,53.0,53.0
154,56.0,52.0,53.0,53.0
156,55.0,53.0,54.0,53.0
158,56.0,52.0,53.0,53.0
160,56.0,53.0,53.0,53.0
162,56.0,52.0,53.0,52.0
164,56.0,53.0,54.0,53.0
166,56.0,53.0,53.0,53.0
168,55.0,53.0,53.0,53.0
170,55.0,53.0,53.0,53.0
172,55.0,53.0,54.0,53.0
174,55.0,53.0,53.0,53.0
176,54.0,53.0,53.0,53.0
178,54.0,52.0,53.0,53.0
180,54.0,53.0,54.0,53.0
182,53.0,53.0,54.0,53.0
184,54.0,53.0,54.0,53.0
186,54.0,53.0,53.0,53.0
188,54.0,53.0,54.0,53.0
190,54.0,52.0,54.0,53.0
192,55.0,53.0,53.0,53.0
194,55.0,53.0,54.0,53.0
196,55.0,52.0,53.0,53.0
198,55.0,53.0,54.0,53.0
200,54.0,53.0,53.0,53.0
202,54.0,52.0,54.0,53.0
204,54.0,52.0,53.0,53.0
206,54.0,53.0,53.0,53.0
208,53.0,53.0,54.0,53.0
210,53.0,53.0,53.0,53.0
212,53.0,53.0,53.0,53.0
214,53.0,53.0,53.0,53.0
216,53.0,52.0,54.0,53.0
218,52.0,53.0,53.0,53.0
220,53.0,53.0,53.0,53.0
222,52.0,52.0,54.0,52.0
224,52.0,53.0,53.0,53.0
226,52.0,52.0,55.0,53.0
228,51.0,53.0,54.0,53.0
230,49.0,52.0,50.0,53.0
232,44.0,50.0,61.0,52.0
234,54.0,50.0,55.0,48.0
236,52.0,49.0,59.0,43.0
238,55.0,45.0,56.0,52.0
240,68.0,56.0,55.0,52.0
242,68.0,53.0,33.0,38.0
244,58.0,49.0,45.0,30.0
246,59.0,47.0,46.0,54.0
248,60.0,56.0,60.0,52.0
250,54.0,55.0,58.0,56.0
252,52.0,52.0,65.0,59.0
254,49.0,51.0,58.0,43.0
256,47.0,54.0,55.0,54.0
258,45.0,53.0,53.0,47.0
260,50.0,50.0,52.0,53.0
262,56.0,53.0,49.0,49.0
264,58.0,52.0,50.0,56.0
266,58.0,54.0,49.0,52.0
268,58.0,51.0,51.0,56.0
270,55.0,52.0,53.0,56.0
272,54.0,53.0,53.0,55.0
274,55.0,53.0,53.0,54.0
276,56.0,56.0,51.0,53.0
278,56.0,55.0,51.0,52.0
280,54.0,51.0,52.0,51.0
282,52.0,51.0,53.0,54.0
284,52.0,52.0,53.0,52.0
286,52.0,53.0,54.0,54.0
288,52.0,53.0,54.0,53.0
290,52.0,52.0,54.0,52.0
292,55.0,53.0,54.0,52.0
294,57.0,53.0,54.0,53.0
296,59.0,52.0,53.0,54.0
298,59.0,52.0,52.0,54.0
300,58.0,52.0,52.0,54.0
302,56.0,52.0,54.0,53.0
