timestamp,mic0,mic1,mic2,mic3
0,51.0,53.0,52.0,54.0
2,56.0,52.0,54.0,52.0
4,55.0,53.0,53.0,55.0
6,53.0,52.0,53.0,54.0
8,54.0,53.0,52.0,54.0
10,53.0,52.0,53.0,49.0
12,54.0,53.0,52.0,50.0
14,54.0,53.0,53.0,53.0
16,54.0,53.0,53.0,52.0
18,52.0,53.0,54.0,52.0
20,54.0,53.0,54.0,54.0
22,53.0,53.0,53.0,54.0
24,52.0,52.0,53.0,54.0
26,53.0,53.0,53.0,53.0
28,54.0,53.0,52.0,54.0
30,53.0,52.0,53.0,53.0
32,53.0,53.0,53.0,53.0
34,53.0,53.0,53.0,53.0
36,53.0,53.0,54.0,53.0
38,53.0,53.0,54.0,52.0
40,53.0,53.0,53.0,53.0
42,53.0,53.0,53.0,53.0
44,53.0,53.0,53.0,53.0
46,54.0,53.0,53.0,53.0
48,53.0,53.0,53.0,53.0
50,53.0,53.0,54.0,53.0
52,53.0,52.0,53.0,53.0
54,54.0,53.0,54.0,53.0
56,53.0,52.0,53.0,53.0
58,53.0,52.0,54.0,53.0
60,54.0,52.0,54.0,53.0
62,54.0,53.0,53.0,53.0
64,54.0,53.0,53.0,53.0
66,53.0,53.0,54.0,53.0
68,53.0,52.0,53.0,53.0
70,53.0,53.0,53.0,53.0
72,54.0,53.0,53.0,53.0
74,53.0,53.0,54.0,53.0
76,53.0,53.0,53.0,53.0
78,53.0,53.0,53.0,53.0
80,53.0,53.0,53.0,53.0
82,53.0,53.0,54.0,52.0
84,53.0,53.0,54.0,53.0
86,53.0,53.0,53.0,53.0
88,53.0,53.0,54.0,53.0
90,53.0,53.0,53.0,53.0
92,53.0,53.0,54.0,53.0
94,53.0,53.0,53.0,53.0
96,53.0,52.0,54.0,53.0
98,53.0,53.0,54.0,53.0
100,53.0,53.0,54.0,53.0
102,54.0,53.0,54.0,53.0
104,54.0,53.0,53.0,53.0
106,54.0,53.0,53.0,53.0
108,53.0,53.0,54.0,53.0
110,53.0,53.0,54.0,53.0
112,53.0,53.0,53.0,53.0
114,53.0,52.0,53.0,53.0
116,53.0,53.0,53.0,53.0
118,53.0,52.0,53.0,53.0
120,53.0,53.0,54.0,53.0
122,53.0,53.0,53.0,53.0
124,53.0,53.0,53.0,53.0
126,53.0,52.0,53.0,53.0
128,53.0,52.0,53.0,53.0
130,53.0,53.0,54.0,52.0
132,53.0,53.0,53.0,53.0
134,54.0,53.0,53.0,51.0
136,53.0,53.0,53.0,52.0
138,53.0,53.0,53.0,52.0
140,53.0,53.0,53.0,53.0
142,53.0,53.0,54.0,53.0
144,53.0,53.0,53.0,54.0
146,53.0,53.0,53.0,53.0
148,54.0,53.0,53.0,53.0
150,54.0,53.0,53.0,53.0
152,54.0,53.0,53.0,54.0
154,53.0,53.0,53.0,53.0
156,53.0,53.0,53.0,53.0
158,54.0,53.0,53.0,53.0
160,54.0,52.0,53.0,53.0
162,53.0,53.0,53.0,53.0
164,53.0,53.0,53.0,53.0
166,54.0,53.0,52.0,53.0
168,54.0,53.0,53.0,53.0
170,53.0,52.0,52.0,53.0
172,53.0,52.0,53.0,53.0
174,54.0,53.0,52.0,53.0
176,54.0,53.0,53.0,53.0
178,54.0,52.0,53.0,53.0
180,54.0,53.0,52.0,53.0
182,54.0,53.0,52.0,52.0
184,54.0,53.0,52.0,53.0
186,54.0,53.0,53.0,53.0
188,54.0,53.0,53.0,52.0
190,55.0,52.0,53.0,53.0
192,55.0,53.0,54.0,53.0
194,55.0,53.0,54.0,53.0
196,55.0,53.0,54.0,53.0
198,55.0,53.0,54.0,53.0
200,55.0,52.0,52.0,54.0
202,54.0,53.0,55.0,56.0
204,53.0,53.0,55.0,55.0
206,56.0,53.0,56.0,54.0
208,54.0,53.0,58.0,56.0
210,54.0,53.0,58.0,56.0
212,57.0,52.0,52.0,55.0
214,59.0,52.0,54.0,53.0
216,59.0,52.0,46.0,51.0
218,61.0,52.0,46.0,50.0
220,58.0,53.0,45.0,51.0
222,59.0,52.0,45.0,52.0
224,59.0,52.0,46.0,52.0
226,59.0,53.0,47.0,50.0
228,55.0,53.0,47.0,52.0
230,53.0,52.0,50.0,53.0
232,50.0,53.0,50.0,53.0
234,47.0,52.0,52.0,52.0
236,47.0,53.0,51.0,53.0
238,47.0,52.0,51.0,52.0
240,49.0,53.0,51.0,52.0
242,51.0,52.0,51.0,52.0
244,52.0,52.0,52.0,53.0
246,52.0,52.0,52.0,52.0
248,55.0,53.0,52.0,53.0
250,56.0,53.0,52.0,53.0
252,57.0,53.0,53.0,54.0
254,57.0,53.0,53.0,53.0
256,58.0,53.0,53.0,53.0
258,57.0,53.0,54.0,53.0
260,56.0,53.0,55.0,53.0
262,55.0,53.0,55.0,53.0
264,54.0,53.0,55.0,53.0
266,54.0,53.0,54.0,53.0
268,54.0,53.0,54.0,53.0
270,54.0,53.0,53.0,53.0
272,55.0,52.0,53.0,52.0
274,55.0,52.0,53.0,53.0
276,55.0,52.0,51.0,53.0
278,52.0,53.0,52.0,55.0
280,54.0,53.0,51.0,51.0
282,54.0,53.0,50.0,52.0
284,51.0,52.0,52.0,49.0
286,50.0,53.0,50.0,52.0
288,50.0,52.0,51.0,52.0
290,50.0,53.0,51.0,53.0
292,50.0,53.0,52.0,54.0
294,49.0,53.0,53.0,53.0
296,49.0,53.0,54.0,52.0
298,51.0,53.0,53.0,53.0
300,53.0,53.0,53.0,53.0
302,54.0,53.0,54.0,54.0
304,55.0,53.0,54.0,53.0
306,57.0,52.0,53.0,53.0
308,58.0,53.0,54.0,53.0
310,57.0,53.0,55.0,53.0
312,56.0,53.0,56.0,53.0
314,56.0,53.0,56.0,53.0
316,55.0,53.0,55.0,53.0
318,54.0,53.0,56.0,54.0
320,53.0,53.0,55.0,53.0
322,52.0,53.0,55.0,53.0
324,52.0,53.0,55.0,52.0
326,52.0,52.0,54.0,53.0
328,51.0,53.0,54.0,52.0
330,51.0,52.0,54.0,53.0
332,52.0,52.0,54.0,53.0
334,52.0,52.0,53.0,53.0
336,52.0,52.0,53.0,53.0
338,52.0,52.0,54.0,53.0
340,52.0,53.0,53.0,53.0
342,51.0,53.0,54.0,53.0
344,51.0,53.0,54.0,52.0
346,51.0,53.0,55.0,53.0
348,51.0,53.0,55.0,53.0
350,51.0,53.0,56.0,53.0
352,52.0,53.0,57.0,53.0
354,53.0,53.0,57.0,53.0
356,54.0,52.0,57.0,52.0
358,54.0,52.0,57.0,53.0
360,55.0,53.0,57.0,53.0
362,55.0,53.0,58.0,52.0
364,55.0,52.0,58.0,52.0
366,55.0,53.0,58.0,53.0
368,54.0,53.0,58.0,53.0
370,54.0,52.0,58.0,53.0
372,54.0,52.0,58.0,53.0
374,52.0,53.0,57.0,53.0
376,52.0,53.0,57.0,52.0
378,51.0,52.0,57.0,53.0
380,51.0,52.0,57.0,52.0
