timestamp,mic0,mic1,mic2,mic3
0,53.0,53.0,53.0,53.0
2,53.0,53.0,53.0,53.0
4,53.0,53.0,54.0,53.0
6,54.0,53.0,54.0,53.0
8,53.0,53.0,53.0,53.0
10,53.0,53.0,53.0,53.0
12,53.0,53.0,54.0,53.0
14,53.0,53.0,54.0,53.0
16,53.0,53.0,54.0,53.0
18,53.0,53.0,53.0,53.0
20,53.0,53.0,54.0,53.0
22,53.0,53.0,54.0,53.0
24,53.0,53.0,53.0,53.0
26,53.0,53.0,53.0,53.0
28,54.0,52.0,53.0,53.0
30,53.0,52.0,54.0,53.0
32,53.0,53.0,54.0,53.0
34,54.0,53.0,54.0,53.0
36,53.0,53.0,54.0,53.0
38,54.0,53.0,54.0,53.0
40,53.0,53.0,54.0,53.0
42,54.0,53.0,54.0,53.0
44,54.0,52.0,53.0,53.0
46,53.0,53.0,53.0,53.0
48,53.0,53.0,54.0,53.0
50,54.0,53.0,54.0,53.0
52,53.0,53.0,54.0,53.0
54,53.0,53.0,54.0,53.0
56,53.0,53.0,54.0,53.0
58,53.0,53.0,54.0,53.0
60,53.0,53.0,54.0,53.0
62,53.0,53.0,54.0,53.0
64,53.0,52.0,54.0,53.0
66,53.0,53.0,54.0,53.0
68,54.0,53.0,54.0,53.0
70,54.0,53.0,54.0,53.0
72,53.0,52.0,54.0,53.0
74,54.0,53.0,53.0,53.0
76,53.0,53.0,53.0,53.0
78,53.0,53.0,54.0,53.0
80,53.0,53.0,53.0,53.0
82,53.0,53.0,53.0,53.0
84,53.0,53.0,54.0,53.0
86,53.0,53.0,53.0,53.0
88,53.0,53.0,53.0,53.0
90,53.0,53.0,53.0,53.0
92,53.0,53.0,54.0,53.0
94,53.0,53.0,53.0,53.0
96,53.0,53.0,54.0,53.0
98,54.0,53.0,53.0,53.0
100,53.0,53.0,53.0,53.0
102,53.0,53.0,54.0,53.0
104,53.0,53.0,53.0,53.0
106,53.0,53.0,54.0,53.0
108,54.0,53.0,53.0,53.0
110,54.0,53.0,54.0,53.0
112,53.0,53.0,54.0,53.0
114,53.0,53.0,54.0,53.0
116,53.0,53.0,53.0,53.0
118,53.0,53.0,54.0,53.0
120,53.0,53.0,53.0,53.0
122,53.0,53.0,53.0,53.0
124,53.0,53.0,53.0,53.0
126,53.0,53.0,53.0,53.0
128,53.0,52.0,54.0,53.0
130,54.0,53.0,53.0,53.0
132,54.0,53.0,54.0,53.0
134,53.0,53.0,53.0,53.0
136,54.0,53.0,54.0,53.0
138,54.0,53.0,54.0,53.0
140,53.0,53.0,54.0,53.0
142,53.0,53.0,53.0,53.0
144,53.0,53.0,53.0,53.0
146,54.0,53.0,54.0,53.0
148,53.0,53.0,53.0,53.0
150,53.0,53.0,54.0,52.0
152,54.0,53.0,54.0,53.0
154,53.0,53.0,53.0,52.0
156,53.0,53.0,54.0,53.0
158,53.0,53.0,54.0,53.0
160,53.0,53.0,53.0,53.0
162,53.0,53.0,53.0,53.0
164,53.0,53.0,54.0,53.0
166,54.0,53.0,54.0,53.0
168,53.0,53.0,54.0,53.0
170,54.0,53.0,54.0,53.0
172,53.0,53.0,54.0,53.0
174,54.0,53.0,54.0,53.0
176,53.0,53.0,53.0,53.0
178,53.0,53.0,54.0,53.0
180,53.0,53.0,54.0,53.0
182,53.0,53.0,54.0,53.0
184,54.0,53.0,53.0,53.0
186,53.0,53.0,54.0,53.0
188,53.0,53.0,53.0,53.0
190,53.0,53.0,54.0,53.0
192,54.0,53.0,54.0,53.0
194,53.0,52.0,54.0,53.0
196,54.0,53.0,54.0,53.0
198,54.0,53.0,54.0,53.0
200,54.0,53.0,53.0,53.0
202,54.0,53.0,53.0,53.0
204,54.0,52.0,53.0,53.0
206,54.0,53.0,53.0,53.0
208,54.0,52.0,54.0,53.0
210,54.0,53.0,54.0,53.0
212,53.0,53.0,54.0,53.0
214,54.0,53.0,54.0,53.0
216,53.0,53.0,54.0,53.0
218,53.0,53.0,54.0,53.0
220,53.0,53.0,53.0,53.0
222,53.0,53.0,54.0,53.0
224,53.0,53.0,53.0,53.0
226,53.0,53.0,53.0,53.0
228,53.0,53.0,53.0,53.0
230,53.0,53.0,54.0,53.0
232,53.0,53.0,54.0,53.0
234,53.0,53.0,54.0,53.0
236,53.0,53.0,54.0,53.0
238,53.0,53.0,54.0,53.0
240,54.0,53.0,54.0,53.0
242,53.0,53.0,54.0,53.0
244,53.0,52.0,53.0,53.0
246,53.0,53.0,53.0,53.0
248,53.0,53.0,54.0,53.0
250,53.0,53.0,53.0,53.0
252,53.0,53.0,53.0,53.0
254,53.0,53.0,54.0,53.0
256,54.0,53.0,53.0,52.0
258,53.0,53.0,54.0,53.0
260,53.0,52.0,54.0,53.0
262,53.0,53.0,53.0,53.0
264,53.0,53.0,54.0,53.0
266,54.0,53.0,54.0,53.0
268,54.0,53.0,54.0,53.0
270,54.0,53.0,54.0,53.0
272,53.0,53.0,53.0,53.0
274,54.0,53.0,53.0,53.0
276,54.0,53.0,53.0,53.0
278,54.0,52.0,54.0,53.0
280,53.0,53.0,53.0,53.0
282,53.0,53.0,54.0,53.0
284,53.0,53.0,54.0,53.0
286,53.0,53.0,54.0,53.0
288,53.0,53.0,53.0,53.0
290,53.0,53.0,54.0,53.0
292,53.0,53.0,53.0,53.0
294,53.0,52.0,53.0,53.0
296,53.0,52.0,53.0,53.0
298,53.0,53.0,54.0,53.0
300,53.0,53.0,54.0,53.0
302,53.0,53.0,53.0,53.0
304,54.0,52.0,53.0,53.0
306,53.0,53.0,54.0,53.0
308,54.0,53.0,54.0,53.0
310,53.0,53.0,53.0,53.0
312,53.0,53.0,53.0,53.0
314,53.0,53.0,55.0,53.0
316,54.0,53.0,53.0,53.0
318,54.0,53.0,54.0,52.0
320,55.0,52.0,54.0,52.0
322,56.0,53.0,54.0,52.0
324,59.0,53.0,54.0,54.0
326,59.0,53.0,52.0,53.0
328,63.0,52.0,56.0,55.0
330,63.0,54.0,56.0,58.0
332,63.0,50.0,52.0,62.0
334,63.0,53.0,54.0,59.0
336,64.0,53.0,52.0,55.0
338,63.0,51.0,53.0,56.0
340,63.0,53.0,53.0,53.0
342,62.0,52.0,55.0,52.0
344,61.0,53.0,54.0,53.0
346,60.0,52.0,54.0,54.0
348,58.0,53.0,54.0,53.0
350,56.0,52.0,53.0,54.0
352,57.0,53.0,53.0,55.0
354,55.0,52.0,53.0,53.0
356,53.0,53.0,53.0,52.0
358,52.0,51.0,54.0,53.0
360,49.0,52.0,53.0,55.0
362,53.0,53.0,55.0,55.0
364,53.0,53.0,56.0,54.0
366,49.0,52.0,54.0,52.0
368,49.0,53.0,53.0,53.0
370,51.0,54.0,55.0,55.0
372,51.0,52.0,53.0,53.0
374,52.0,53.0,54.0,52.0
376,54.0,52.0,54.0,52.0
378,57.0,53.0,54.0,53.0
380,58.0,54.0,54.0,52.0
382,60.0,53.0,54.0,54.0
384,61.0,52.0,53.0,54.0
386,63.0,53.0,52.0,53.0
388,64.0,53.0,51.0,53.0
390,63.0,53.0,51.0,53.0
392,62.0,53.0,51.0,53.0
394,63.0,53.0,53.0,51.0
396,61.0,53.0,53.0,52.0
398,61.0,52.0,54.0,53.0
400,59.0,52.0,54.0,53.0
402,57.0,53.0,53.0,54.0
404,57.0,53.0,53.0,53.0
406,58.0,53.0,53.0,53.0
408,57.0,53.0,52.0,53.0
410,56.0,53.0,52.0,52.0
412,56.0,53.0,52.0,52.0
414,55.0,53.0,53.0,53.0
416,54.0,52.0,52.0,54.0
418,53.0,52.0,53.0,53.0
420,54.0,52.0,52.0,53.0
422,54.0,52.0,52.0,53.0
424,53.0,52.0,53.0,53.0
426,52.0,53.0,53.0,52.0
428,51.0,52.0,53.0,53.0
430,50.0,53.0,54.0,53.0
432,49.0,53.0,54.0,53.0
434,48.0,53.0,54.0,53.0
436,48.0,53.0,54.0,53.0
438,49.0,53.0,54.0,53.0
440,51.0,53.0,53.0,53.0
442,51.0,53.0,53.0,52.0
444,52.0,53.0,53.0,53.0
446,52.0,53.0,54.0,52.0
448,52.0,53.0,55.0,54.0
450,52.0,52.0,55.0,53.0
452,52.0,53.0,56.0,54.0
454,52.0,53.0,56.0,52.0
456,51.0,53.0,55.0,53.0
458,50.0,53.0,55.0,53.0
460,49.0,53.0,55.0,54.0
462,49.0,53.0,55.0,53.0
464,48.0,53.0,55.0,53.0
466,48.0,53.0,55.0,53.0
468,49.0,52.0,54.0,52.0
470,49.0,53.0,55.0,53.0
472,50.0,52.0,55.0,53.0
474,49.0,52.0,54.0,52.0
476,50.0,53.0,54.0,53.0
478,50.0,53.0,54.0,53.0
480,51.0,53.0,54.0,53.0
482,52.0,53.0,54.0,53.0
484,51.0,53.0,54.0,53.0
486,51.0,53.0,53.0,53.0
488,51.0,53.0,54.0,53.0
490,50.0,53.0,54.0,53.0
492,50.0,53.0,54.0,53.0
494,50.0,53.0,53.0,53.0
496,50.0,53.0,54.0,53.0
498,50.0,53.0,54.0,53.0
500,50.0,53.0,54.0,53.0
502,50.0,53.0,54.0,53.0
504,50.0,53.0,54.0,53.0
506,50.0,53.0,54.0,53.0
508,50.0,52.0,54.0,53.0
