timestamp,mic0,mic1,mic2,mic3
0,54.0,52.0,53.0,53.0
2,53.0,53.0,53.0,53.0
4,53.0,53.0,53.0,52.0
6,53.0,53.0,53.0,53.0
8,53.0,53.0,54.0,53.0
10,53.0,53.0,54.0,53.0
12,53.0,53.0,54.0,53.0
14,53.0,53.0,54.0,53.0
16,53.0,52.0,54.0,53.0
18,53.0,52.0,53.0,53.0
20,53.0,52.0,53.0,53.0
22,53.0,52.0,54.0,53.0
24,54.0,53.0,54.0,53.0
26,53.0,53.0,53.0,52.0
28,54.0,53.0,53.0,53.0
30,53.0,53.0,53.0,53.0
32,54.0,53.0,53.0,53.0
34,53.0,53.0,53.0,52.0
36,53.0,53.0,53.0,53.0
38,53.0,53.0,54.0,53.0
40,53.0,53.0,53.0,53.0
42,53.0,53.0,53.0,53.0
44,53.0,53.0,54.0,53.0
46,53.0,53.0,54.0,53.0
48,53.0,53.0,53.0,53.0
50,53.0,53.0,54.0,53.0
52,53.0,52.0,54.0,53.0
54,53.0,53.0,54.0,53.0
56,53.0,53.0,53.0,53.0
58,53.0,53.0,53.0,53.0
60,53.0,52.0,54.0,53.0
62,53.0,53.0,54.0,53.0
64,53.0,52.0,54.0,53.0
66,53.0,53.0,53.0,53.0
68,53.0,53.0,54.0,53.0
70,53.0,53.0,53.0,53.0
72,53.0,53.0,53.0,53.0
74,53.0,53.0,54.0,53.0
76,53.0,53.0,53.0,53.0
78,53.0,52.0,54.0,53.0
80,53.0,52.0,54.0,53.0
82,53.0,52.0,53.0,53.0
84,53.0,53.0,53.0,53.0
86,53.0,53.0,53.0,53.0
88,54.0,53.0,54.0,53.0
90,54.0,53.0,53.0,53.0
92,54.0,52.0,53.0,53.0
94,54.0,53.0,54.0,53.0
96,54.0,53.0,54.0,53.0
98,54.0,53.0,53.0,53.0
100,54.0,52.0,54.0,53.0
102,54.0,53.0,54.0,53.0
104,54.0,53.0,54.0,53.0
106,54.0,53.0,53.0,53.0
108,54.0,53.0,53.0,53.0
110,54.0,53.0,54.0,53.0
112,54.0,52.0,53.0,53.0
114,54.0,53.0,54.0,53.0
116,54.0,53.0,54.0,53.0
118,54.0,53.0,54.0,53.0
120,54.0,53.0,53.0,53.0
122,54.0,53.0,54.0,53.0
124,54.0,53.0,54.0,53.0
126,54.0,53.0,54.0,53.0
128,54.0,52.0,53.0,53.0
130,54.0,52.0,53.0,53.0
132,54.0,53.0,53.0,53.0
134,54.0,52.0,54.0,53.0
136,54.0,53.0,54.0,53.0
138,54.0,53.0,53.0,53.0
140,54.0,53.0,53.0,53.0
142,54.0,53.0,54.0,53.0
144,54.0,52.0,54.0,53.0
146,54.0,52.0,54.0,53.0
148,54.0,53.0,54.0,53.0
150,54.0,53.0,53.0,53.0
152,54.0,52.0,53.0,53.0
154,54.0,53.0,53.0,52.0
156,54.0,53.0,53.0,52.0
158,54.0,53.0,54.0,52.0
160,54.0,53.0,53.0,52.0
162,54.0,53.0,54.0,53.0
164,54.0,53.0,54.0,53.0
166,54.0,52.0,53.0,53.0
168,54.0,52.0,54.0,52.0
170,54.0,52.0,54.0,53.0
172,54.0,53.0,54.0,52.0
174,54.0,53.0,53.0,53.0
176,54.0,53.0,54.0,53.0
178,54.0,52.0,53.0,53.0
180,54.0,52.0,54.0,53.0
182,54.0,53.0,53.0,53.0
184,54.0,53.0,53.0,53.0
186,54.0,53.0,53.0,52.0
188,55.0,53.0,54.0,53.0
190,55.0,53.0,54.0,53.0
192,55.0,53.0,53.0,53.0
