timestamp,mic0,mic1,mic2,mic3
0,54.0,53.0,53.0,53.0
2,53.0,53.0,53.0,53.0
4,53.0,53.0,53.0,53.0
6,53.0,52.0,54.0,53.0
8,53.0,52.0,54.0,53.0
10,53.0,53.0,53.0,52.0
12,53.0,53.0,54.0,53.0
14,53.0,53.0,53.0,53.0
16,53.0,52.0,53.0,53.0
18,53.0,52.0,54.0,53.0
20,53.0,53.0,53.0,53.0
22,53.0,53.0,54.0,53.0
24,53.0,53.0,54.0,53.0
26,53.0,53.0,53.0,53.0
28,53.0,53.0,53.0,53.0
30,53.0,53.0,53.0,53.0
32,53.0,53.0,54.0,53.0
34,53.0,53.0,54.0,53.0
36,53.0,53.0,53.0,52.0
38,53.0,53.0,54.0,53.0
40,53.0,52.0,54.0,53.0
42,53.0,52.0,53.0,53.0
44,53.0,52.0,53.0,53.0
46,53.0,53.0,53.0,53.0
48,53.0,53.0,53.0,53.0
50,53.0,52.0,54.0,53.0
52,53.0,53.0,53.0,53.0
54,53.0,53.0,53.0,53.0
56,53.0,53.0,53.0,53.0
58,54.0,53.0,54.0,53.0
60,53.0,52.0,53.0,53.0
62,54.0,53.0,54.0,53.0
64,54.0,53.0,53.0,53.0
66,53.0,53.0,53.0,53.0
68,53.0,53.0,53.0,53.0
70,54.0,53.0,53.0,52.0
72,53.0,52.0,53.0,53.0
74,54.0,53.0,53.0,53.0
76,53.0,52.0,53.0,53.0
78,54.0,52.0,53.0,53.0
80,53.0,52.0,53.0,53.0
82,54.0,53.0,54.0,53.0
84,53.0,52.0,53.0,53.0
86,53.0,52.0,53.0,53.0
88,53.0,53.0,54.0,53.0
90,53.0,53.0,54.0,53.0
92,54.0,53.0,53.0,53.0
94,53.0,53.0,53.0,53.0
96,53.0,52.0,54.0,53.0
98,53.0,53.0,54.0,53.0
100,54.0,52.0,54.0,53.0
102,53.0,52.0,54.0,53.0
104,53.0,53.0,53.0,53.0
106,53.0,53.0,54.0,53.0
108,53.0,52.0,54.0,53.0
110,53.0,53.0,53.0,53.0
112,53.0,52.0,53.0,53.0
114,53.0,53.0,53.0,53.0
116,53.0,52.0,54.0,53.0
118,53.0,53.0,53.0,53.0
120,53.0,53.0,53.0,53.0
122,53.0,52.0,53.0,53.0
124,53.0,52.0,53.0,53.0
126,53.0,53.0,54.0,53.0
128,53.0,53.0,54.0,53.0
130,53.0,52.0,53.0,53.0
132,53.0,53.0,54.0,53.0
134,53.0,52.0,53.0,53.0
136,53.0,53.0,53.0,53.0
138,53.0,53.0,53.0,53.0
140,53.0,52.0,53.0,53.0
142,53.0,52.0,53.0,52.0
144,53.0,53.0,53.0,53.0
146,54.0,52.0,54.0,53.0
148,53.0,53.0,53.0,53.0
150,53.0,53.0,54.0,53.0
152,53.0,53.0,54.0,53.0
154,53.0,53.0,53.0,52.0
156,54.0,52.0,54.0,53.0
158,53.0,53.0,53.0,53.0
160,53.0,53.0,53.0,53.0
162,54.0,53.0,54.0,53.0
164,53.0,52.0,53.0,53.0
166,53.0,53.0,54.0,53.0
168,54.0,53.0,54.0,53.0
170,53.0,52.0,54.0,53.0
172,53.0,53.0,54.0,53.0
174,53.0,53.0,53.0,52.0
176,53.0,53.0,54.0,53.0
178,53.0,53.0,53.0,53.0
180,53.0,53.0,53.0,53.0
182,53.0,53.0,53.0,53.0
184,53.0,52.0,54.0,53.0
186,53.0,53.0,53.0,53.0
188,53.0,53.0,54.0,53.0
190,53.0,53.0,54.0,53.0
192,53.0,53.0,53.0,52.0
194,53.0,53.0,53.0,53.0
196,54.0,53.0,54.0,53.0
198,53.0,53.0,53.0,53.0
200,53.0,53.0,53.0,53.0
202,53.0,53.0,54.0,53.0
204,53.0,53.0,54.0,53.0
206,53.0,53.0,54.0,53.0
208,53.0,52.0,54.0,53.0
210,54.0,53.0,53.0,53.0
212,53.0,53.0,54.0,53.0
214,53.0,52.0,53.0,53.0
216,53.0,53.0,54.0,53.0
218,53.0,53.0,54.0,53.0
220,53.0,53.0,54.0,53.0
222,53.0,52.0,53.0,53.0
224,53.0,53.0,54.0,53.0
226,53.0,53.0,54.0,53.0
228,53.0,53.0,53.0,53.0
230,54.0,53.0,54.0,53.0
232,54.0,53.0,54.0,53.0
234,53.0,53.0,54.0,53.0
236,53.0,53.0,54.0,53.0
238,53.0,52.0,54.0,52.0
240,53.0,52.0,53.0,53.0
242,54.0,53.0,53.0,53.0
244,54.0,53.0,53.0,53.0
246,54.0,53.0,53.0,53.0
248,53.0,53.0,53.0,53.0
250,53.0,53.0,53.0,53.0
252,53.0,53.0,53.0,53.0
254,53.0,53.0,53.0,53.0
256,53.0,52.0,53.0,53.0
258,53.0,53.0,54.0,53.0
260,53.0,53.0,53.0,53.0
262,53.0,53.0,53.0,53.0
264,53.0,53.0,54.0,53.0
266,53.0,53.0,54.0,53.0
268,54.0,53.0,54.0,53.0
270,53.0,53.0,53.0,53.0
272,53.0,52.0,53.0,53.0
274,53.0,53.0,53.0,53.0
276,53.0,53.0,53.0,53.0
278,53.0,52.0,53.0,53.0
280,53.0,53.0,53.0,53.0
282,53.0,53.0,54.0,53.0
284,53.0,52.0,54.0,52.0
286,53.0,53.0,54.0,53.0
288,53.0,53.0,54.0,53.0
290,53.0,53.0,53.0,53.0
292,53.0,53.0,53.0,53.0
294,53.0,53.0,53.0,53.0
296,53.0,52.0,53.0,53.0
298,54.0,52.0,54.0,53.0
300,53.0,53.0,54.0,52.0
302,53.0,53.0,54.0,53.0
304,53.0,53.0,53.0,53.0
306,53.0,53.0,53.0,53.0
308,53.0,52.0,53.0,53.0
310,53.0,53.0,53.0,53.0
312,53.0,52.0,54.0,53.0
314,53.0,53.0,54.0,52.0
316,53.0,52.0,53.0,53.0
318,53.0,52.0,53.0,53.0
320,53.0,52.0,53.0,53.0
322,53.0,52.0,53.0,53.0
324,53.0,52.0,54.0,53.0
326,53.0,53.0,54.0,53.0
328,53.0,53.0,53.0,54.0
330,53.0,52.0,53.0,53.0
332,51.0,58.0,53.0,43.0
334,58.0,47.0,55.0,65.0
336,51.0,44.0,44.0,138.0
338,59.0,77.0,30.0,88.0
340,77.0,58.0,59.0,116.0
342,59.0,48.0,26.0,130.0
344,53.0,58.0,50.0,110.0
346,36.0,38.0,38.0,72.0
348,47.0,46.0,52.0,57.0
350,64.0,56.0,42.0,45.0
352,60.0,60.0,49.0,43.0
354,57.0,52.0,53.0,17.0
356,54.0,45.0,54.0,28.0
358,42.0,47.0,52.0,50.0
360,34.0,52.0,54.0,52.0
362,37.0,50.0,49.0,52.0
364,51.0,58.0,55.0,39.0
366,61.0,53.0,53.0,48.0
368,63.0,54.0,57.0,47.0
370,62.0,53.0,54.0,55.0
372,59.0,53.0,54.0,59.0
374,53.0,52.0,54.0,54.0
376,49.0,52.0,55.0,56.0
378,56.0,55.0,55.0,55.0
380,65.0,55.0,55.0,51.0
382,68.0,55.0,54.0,52.0
384,60.0,54.0,55.0,52.0
386,51.0,53.0,54.0,54.0
388,47.0,51.0,54.0,55.0
390,45.0,52.0,55.0,56.0
392,43.0,53.0,54.0,54.0
394,44.0,53.0,55.0,53.0
396,48.0,53.0,55.0,51.0
398,51.0,52.0,55.0,51.0
400,50.0,53.0,55.0,52.0
402,47.0,51.0,55.0,54.0
404,51.0,52.0,53.0,55.0
406,57.0,52.0,53.0,53.0
408,62.0,52.0,54.0,53.0
410,63.0,53.0,51.0,52.0
412,63.0,52.0,46.0,49.0
414,59.0,51.0,42.0,52.0
416,52.0,51.0,45.0,52.0
418,46.0,51.0,54.0,57.0
420,44.0,53.0,63.0,55.0
422,46.0,52.0,63.0,55.0
424,48.0,54.0,57.0,53.0
426,48.0,52.0,53.0,53.0
428,51.0,53.0,49.0,52.0
430,55.0,53.0,48.0,52.0
432,57.0,53.0,49.0,52.0
434,58.0,53.0,52.0,54.0
436,59.0,53.0,56.0,54.0
438,60.0,53.0,58.0,54.0
440,57.0,53.0,58.0,55.0
442,55.0,53.0,57.0,54.0
444,55.0,53.0,55.0,54.0
446,57.0,53.0,54.0,53.0
448,59.0,53.0,53.0,52.0
450,58.0,53.0,54.0,51.0
452,55.0,53.0,55.0,52.0
454,53.0,52.0,55.0,52.0
456,50.0,52.0,55.0,53.0
458,48.0,52.0,55.0,54.0
460,48.0,52.0,54.0,53.0
462,51.0,52.0,54.0,52.0
464,54.0,52.0,52.0,51.0
466,54.0,52.0,50.0,51.0
468,52.0,52.0,50.0,52.0
470,51.0,52.0,50.0,53.0
472,50.0,51.0,51.0,53.0
474,50.0,52.0,53.0,53.0
476,50.0,53.0,54.0,53.0
478,51.0,53.0,54.0,52.0
480,53.0,53.0,53.0,52.0
482,54.0,53.0,52.0,53.0
484,54.0,53.0,53.0,53.0
486,54.0,53.0,53.0,53.0
488,55.0,53.0,54.0,53.0
490,56.0,53.0,55.0,53.0
492,57.0,53.0,56.0,53.0
494,57.0,53.0,56.0,53.0
496,57.0,53.0,55.0,53.0
498,56.0,53.0,55.0,53.0
500,56.0,53.0,53.0,54.0
502,55.0,53.0,53.0,53.0
504,55.0,53.0,54.0,52.0
506,54.0,53.0,54.0,52.0
508,53.0,52.0,54.0,52.0
510,52.0,52.0,54.0,52.0
512,51.0,52.0,54.0,53.0
514,51.0,52.0,53.0,53.0
516,51.0,52.0,52.0,53.0
518,51.0,52.0,52.0,53.0
520,51.0,52.0,52.0,52.0
522,52.0,52.0,52.0,53.0
524,53.0,53.0,53.0,53.0
526,53.0,52.0,53.0,53.0
528,53.0,53.0,53.0,53.0
530,53.0,53.0,53.0,53.0
532,54.0,53.0,53.0,53.0
534,54.0,53.0,54.0,53.0
536,55.0,53.0,54.0,53.0
538,55.0,53.0,55.0,53.0
540,55.0,53.0,55.0,53.0
542,55.0,53.0,55.0,53.0
544,55.0,53.0,55.0,53.0
546,55.0,53.0,55.0,53.0
548,55.0,53.0,54.0,53.0
550,55.0,53.0,54.0,53.0
552,55.0,52.0,54.0,50.0
554,54.0,53.0,54.0,52.0
556,55.0,52.0,54.0,53.0
558,53.0,52.0,53.0,54.0
560,51.0,52.0,54.0,54.0
562,51.0,53.0,54.0,55.0
564,52.0,52.0,54.0,53.0
566,52.0,52.0,53.0,52.0
568,51.0,52.0,54.0,52.0
570,52.0,53.0,54.0,53.0
572,53.0,52.0,54.0,52.0
574,53.0,52.0,54.0,52.0
576,54.0,52.0,54.0,52.0
578,55.0,53.0,54.0,53.0
580,56.0,53.0,54.0,52.0
582,56.0,53.0,53.0,53.0
584,56.0,53.0,53.0,52.0
586,55.0,53.0,54.0,52.0
588,54.0,53.0,54.0,53.0
590,53.0,53.0,53.0,53.0
592,52.0,52.0,55.0,53.0
594,52.0,53.0,54.0,53.0
596,51.0,53.0,53.0,51.0
598,51.0,53.0,54.0,53.0
600,51.0,53.0,53.0,52.0
602,51.0,53.0,54.0,53.0
604,51.0,53.0,54.0,52.0
606,52.0,53.0,54.0,52.0
608,53.0,53.0,54.0,52.0
610,53.0,52.0,54.0,51.0
612,53.0,51.0,53.0,52.0
614,54.0,52.0,53.0,52.0
616,55.0,52.0,53.0,53.0
618,54.0,52.0,54.0,53.0
620,54.0,52.0,52.0,58.0
622,55.0,52.0,52.0,58.0
624,55.0,52.0,52.0,53.0
626,54.0,52.0,54.0,47.0
628,56.0,61.0,54.0,54.0
630,56.0,54.0,54.0,49.0
632,50.0,53.0,53.0,51.0
634,48.0,52.0,53.0,51.0
636,46.0,52.0,54.0,49.0
638,48.0,53.0,55.0,51.0
640,51.0,53.0,54.0,52.0
642,49.0,53.0,55.0,53.0
644,50.0,53.0,54.0,54.0
646,52.0,53.0,54.0,54.0
648,51.0,53.0,53.0,53.0
650,50.0,53.0,53.0,54.0
652,51.0,53.0,53.0,53.0
654,53.0,53.0,53.0,52.0
656,55.0,53.0,54.0,52.0
658,54.0,53.0,53.0,51.0
660,53.0,53.0,53.0,52.0
662,53.0,52.0,54.0,53.0
664,52.0,52.0,53.0,53.0
666,52.0,53.0,54.0,53.0
668,52.0,52.0,54.0,53.0
670,53.0,52.0,54.0,52.0
672,54.0,52.0,53.0,52.0
674,54.0,52.0,54.0,52.0
676,54.0,52.0,53.0,53.0
678,55.0,52.0,53.0,53.0
680,55.0,52.0,54.0,52.0
682,56.0,52.0,54.0,53.0
684,56.0,52.0,54.0,53.0
686,57.0,52.0,53.0,52.0
