timestamp,mic0,mic1,mic2,mic3
0,54.0,53.0,53.0,53.0
2,53.0,52.0,54.0,53.0
4,53.0,53.0,53.0,52.0
6,54.0,53.0,54.0,53.0
8,53.0,52.0,53.0,53.0
10,53.0,53.0,54.0,53.0
12,53.0,53.0,54.0,53.0
14,53.0,53.0,53.0,53.0
16,53.0,53.0,54.0,53.0
18,54.0,53.0,53.0,53.0
20,53.0,53.0,54.0,53.0
22,54.0,53.0,54.0,53.0
24,53.0,52.0,54.0,53.0
26,53.0,53.0,53.0,53.0
28,53.0,53.0,54.0,53.0
30,53.0,53.0,54.0,53.0
32,53.0,53.0,53.0,53.0
34,53.0,52.0,53.0,52.0
36,53.0,53.0,54.0,53.0
38,53.0,53.0,54.0,53.0
40,53.0,53.0,53.0,53.0
42,53.0,52.0,54.0,53.0
44,54.0,53.0,54.0,53.0
46,54.0,53.0,54.0,53.0
48,53.0,53.0,53.0,53.0
50,54.0,53.0,53.0,53.0
52,54.0,53.0,54.0,53.0
54,54.0,53.0,53.0,53.0
56,54.0,52.0,53.0,53.0
58,54.0,52.0,54.0,53.0
60,53.0,53.0,53.0,53.0
62,53.0,53.0,53.0,53.0
64,53.0,53.0,54.0,53.0
66,54.0,52.0,54.0,53.0
68,53.0,52.0,53.0,53.0
70,53.0,53.0,54.0,53.0
72,53.0,53.0,54.0,53.0
74,54.0,53.0,54.0,53.0
76,53.0,53.0,53.0,53.0
78,54.0,52.0,54.0,53.0
80,53.0,53.0,54.0,53.0
82,54.0,53.0,53.0,52.0
84,54.0,52.0,53.0,53.0
86,54.0,53.0,54.0,53.0
88,54.0,53.0,54.0,53.0
90,53.0,53.0,54.0,53.0
92,53.0,53.0,53.0,53.0
94,53.0,53.0,54.0,53.0
96,53.0,53.0,53.0,53.0
98,53.0,53.0,53.0,53.0
100,53.0,53.0,53.0,53.0
102,53.0,53.0,53.0,53.0
104,53.0,53.0,54.0,53.0
106,53.0,52.0,53.0,53.0
108,53.0,52.0,54.0,53.0
110,54.0,53.0,53.0,53.0
112,53.0,53.0,53.0,53.0
114,53.0,53.0,54.0,53.0
116,54.0,52.0,53.0,53.0
118,54.0,52.0,53.0,53.0
120,54.0,53.0,53.0,53.0
122,53.0,53.0,53.0,53.0
124,53.0,53.0,54.0,53.0
126,53.0,53.0,53.0,53.0
128,53.0,53.0,53.0,53.0
130,53.0,53.0,53.0,53.0
132,53.0,53.0,54.0,52.0
134,53.0,53.0,53.0,52.0
136,53.0,53.0,54.0,53.0
138,53.0,53.0,53.0,53.0
140,53.0,53.0,53.0,53.0
142,53.0,53.0,54.0,53.0
144,53.0,53.0,54.0,53.0
146,53.0,52.0,54.0,53.0
148,54.0,52.0,53.0,53.0
150,54.0,52.0,54.0,53.0
152,54.0,53.0,53.0,53.0
154,54.0,52.0,54.0,53.0
156,53.0,52.0,53.0,53.0
158,53.0,53.0,53.0,53.0
160,53.0,52.0,53.0,53.0
162,53.0,53.0,53.0,53.0
164,53.0,53.0,53.0,53.0
166,53.0,53.0,53.0,53.0
168,53.0,53.0,53.0,53.0
170,53.0,52.0,53.0,53.0
172,53.0,53.0,54.0,53.0
174,53.0,53.0,54.0,53.0
176,53.0,53.0,54.0,53.0
178,53.0,53.0,54.0,53.0
180,53.0,53.0,54.0,53.0
182,53.0,53.0,53.0,53.0
184,53.0,53.0,53.0,53.0
186,53.0,53.0,53.0,53.0
188,54.0,53.0,54.0,53.0
190,53.0,53.0,53.0,53.0
192,53.0,53.0,53.0,53.0
194,53.0,53.0,54.0,53.0
196,53.0,53.0,54.0,53.0
198,53.0,53.0,53.0,53.0
200,53.0,53.0,54.0,53.0
202,54.0,53.0,53.0,53.0
204,53.0,53.0,53.0,53.0
206,53.0,53.0,54.0,53.0
208,53.0,53.0,54.0,53.0
210,53.0,53.0,54.0,53.0
212,53.0,53.0,53.0,53.0
214,54.0,53.0,53.0,53.0
216,54.0,53.0,53.0,53.0
218,54.0,53.0,54.0,53.0
220,54.0,53.0,54.0,53.0
222,54.0,53.0,54.0,53.0
224,53.0,53.0,54.0,53.0
226,53.0,53.0,54.0,53.0
228,53.0,52.0,54.0,53.0
230,53.0,53.0,53.0,53.0
232,53.0,53.0,54.0,53.0
234,53.0,53.0,54.0,53.0
236,53.0,52.0,53.0,53.0
238,53.0,53.0,53.0,53.0
240,53.0,53.0,53.0,53.0
242,53.0,53.0,53.0,53.0
244,53.0,53.0,54.0,53.0
246,53.0,53.0,54.0,53.0
248,53.0,53.0,54.0,53.0
250,54.0,53.0,53.0,52.0
252,54.0,52.0,54.0,53.0
254,54.0,53.0,54.0,53.0
256,54.0,52.0,53.0,53.0
258,53.0,53.0,53.0,53.0
260,53.0,53.0,54.0,53.0
262,54.0,53.0,54.0,53.0
264,53.0,53.0,53.0,53.0
266,53.0,52.0,54.0,53.0
268,53.0,53.0,54.0,53.0
270,53.0,53.0,53.0,53.0
272,53.0,53.0,54.0,53.0
274,53.0,53.0,53.0,53.0
276,53.0,53.0,54.0,53.0
278,53.0,53.0,54.0,53.0
280,54.0,53.0,54.0,53.0
282,53.0,53.0,53.0,53.0
284,53.0,53.0,54.0,53.0
286,54.0,53.0,53.0,53.0
288,54.0,53.0,53.0,53.0
290,54.0,53.0,53.0,53.0
292,53.0,53.0,53.0,53.0
294,53.0,52.0,53.0,53.0
296,53.0,53.0,53.0,53.0
298,54.0,53.0,54.0,53.0
300,53.0,53.0,53.0,53.0
302,53.0,53.0,54.0,55.0
304,55.0,53.0,54.0,53.0
306,56.0,53.0,53.0,53.0
308,57.0,53.0,53.0,53.0
310,58.0,53.0,54.0,49.0
312,62.0,54.0,53.0,54.0
314,63.0,52.0,52.0,85.0
316,56.0,46.0,56.0,78.0
318,51.0,51.0,51.0,30.0
320,54.0,52.0,58.0,43.0
322,60.0,56.0,53.0,56.0
324,62.0,47.0,54.0,62.0
326,57.0,50.0,53.0,57.0
328,59.0,51.0,50.0,61.0
330,57.0,51.0,47.0,58.0
332,51.0,53.0,47.0,59.0
334,48.0,51.0,50.0,58.0
336,46.0,53.0,54.0,52.0
338,48.0,52.0,57.0,48.0
340,50.0,53.0,57.0,48.0
342,53.0,54.0,56.0,50.0
344,58.0,53.0,54.0,54.0
346,65.0,53.0,53.0,54.0
348,68.0,53.0,51.0,53.0
350,69.0,54.0,51.0,52.0
352,69.0,54.0,51.0,52.0
354,64.0,52.0,50.0,48.0
356,60.0,53.0,53.0,51.0
358,59.0,53.0,54.0,54.0
360,55.0,53.0,54.0,55.0
362,53.0,52.0,53.0,55.0
364,54.0,51.0,51.0,52.0
366,54.0,52.0,50.0,50.0
368,54.0,52.0,49.0,53.0
370,52.0,51.0,50.0,52.0
372,51.0,52.0,50.0,49.0
374,50.0,53.0,51.0,52.0
376,48.0,53.0,51.0,53.0
378,47.0,52.0,51.0,52.0
380,48.0,52.0,53.0,52.0
382,50.0,53.0,52.0,53.0
384,52.0,53.0,53.0,53.0
386,54.0,53.0,53.0,53.0
388,56.0,53.0,54.0,52.0
390,56.0,53.0,55.0,53.0
392,55.0,52.0,56.0,54.0
394,55.0,53.0,57.0,54.0
396,55.0,53.0,57.0,53.0
398,56.0,53.0,57.0,53.0
400,57.0,53.0,57.0,53.0
402,56.0,53.0,56.0,53.0
404,55.0,53.0,56.0,53.0
406,53.0,53.0,56.0,53.0
408,52.0,53.0,55.0,53.0
410,51.0,52.0,55.0,53.0
412,50.0,52.0,55.0,52.0
414,51.0,53.0,55.0,52.0
416,50.0,53.0,54.0,51.0
418,50.0,52.0,53.0,51.0
420,49.0,52.0,53.0,52.0
422,47.0,52.0,53.0,53.0
424,48.0,52.0,53.0,53.0
426,48.0,52.0,53.0,53.0
428,48.0,53.0,54.0,53.0
430,49.0,53.0,54.0,53.0
432,50.0,52.0,54.0,53.0
434,51.0,53.0,55.0,53.0
436,51.0,53.0,54.0,53.0
438,52.0,53.0,55.0,53.0
440,53.0,53.0,55.0,53.0
442,53.0,53.0,55.0,53.0
444,54.0,53.0,55.0,53.0
446,54.0,53.0,54.0,52.0
448,55.0,54.0,55.0,53.0
450,54.0,53.0,55.0,53.0
452,53.0,53.0,55.0,53.0
454,53.0,53.0,55.0,53.0
456,54.0,53.0,54.0,54.0
458,53.0,53.0,54.0,53.0
460,52.0,53.0,54.0,54.0
462,51.0,53.0,55.0,53.0
464,50.0,53.0,54.0,53.0
466,50.0,53.0,55.0,52.0
468,49.0,52.0,54.0,52.0
470,49.0,53.0,54.0,52.0
472,51.0,53.0,54.0,53.0
474,51.0,52.0,54.0,53.0
476,52.0,53.0,53.0,52.0
478,53.0,53.0,54.0,53.0
480,55.0,53.0,54.0,53.0
482,56.0,52.0,52.0,53.0
484,56.0,52.0,52.0,53.0
486,55.0,53.0,51.0,52.0
488,54.0,53.0,52.0,51.0
490,53.0,53.0,53.0,53.0
492,51.0,52.0,55.0,55.0
494,51.0,53.0,56.0,54.0
496,50.0,53.0,55.0,54.0
498,50.0,53.0,54.0,53.0
500,51.0,53.0,55.0,52.0
502,52.0,52.0,54.0,53.0
504,53.0,52.0,54.0,53.0
506,54.0,53.0,53.0,53.0
508,55.0,53.0,53.0,53.0
510,55.0,53.0,54.0,54.0
512,54.0,52.0,54.0,52.0
514,53.0,53.0,54.0,50.0
516,54.0,54.0,54.0,53.0
518,53.0,53.0,54.0,54.0
520,53.0,53.0,54.0,53.0
522,53.0,52.0,54.0,53.0
524,52.0,53.0,54.0,53.0
526,52.0,52.0,54.0,52.0
528,52.0,52.0,54.0,53.0
530,53.0,52.0,54.0,52.0
532,54.0,53.0,54.0,52.0
534,55.0,53.0,54.0,53.0
536,56.0,53.0,54.0,53.0
538,57.0,53.0,54.0,53.0
540,58.0,52.0,52.0,53.0
542,57.0,52.0,51.0,51.0
544,55.0,52.0,49.0,52.0
546,52.0,52.0,50.0,52.0
548,50.0,52.0,52.0,53.0
550,48.0,53.0,56.0,53.0
552,47.0,53.0,57.0,54.0
554,48.0,52.0,56.0,54.0
556,47.0,53.0,55.0,53.0
558,47.0,54.0,54.0,58.0
560,51.0,55.0,54.0,62.0
562,56.0,54.0,53.0,62.0
564,57.0,52.0,53.0,53.0
566,57.0,51.0,53.0,37.0
568,56.0,52.0,53.0,36.0
570,55.0,54.0,54.0,47.0
572,53.0,53.0,54.0,54.0
574,52.0,53.0,54.0,58.0
576,50.0,54.0,53.0,56.0
578,48.0,54.0,54.0,54.0
580,48.0,53.0,54.0,54.0
582,49.0,53.0,54.0,56.0
584,47.0,53.0,54.0,54.0
586,46.0,53.0,54.0,53.0
588,46.0,52.0,54.0,53.0
590,47.0,53.0,53.0,52.0
592,49.0,53.0,54.0,52.0
594,51.0,53.0,54.0,53.0
596,53.0,53.0,53.0,52.0
598,55.0,53.0,53.0,52.0
600,57.0,53.0,53.0,54.0
602,57.0,52.0,53.0,53.0
604,56.0,53.0,54.0,54.0
606,56.0,53.0,53.0,53.0
608,56.0,52.0,54.0,52.0
610,56.0,52.0,54.0,52.0
612,54.0,52.0,53.0,52.0
614,53.0,52.0,54.0,53.0
616,52.0,52.0,54.0,52.0
618,51.0,52.0,54.0,52.0
620,51.0,52.0,53.0,52.0
622,52.0,52.0,54.0,53.0
624,53.0,53.0,53.0,53.0
626,55.0,53.0,54.0,53.0
628,55.0,52.0,54.0,53.0
630,56.0,53.0,54.0,53.0
632,57.0,52.0,54.0,53.0
634,58.0,53.0,54.0,53.0
636,58.0,52.0,53.0,53.0
638,58.0,53.0,54.0,53.0
640,57.0,53.0,53.0,53.0
642,57.0,53.0,54.0,52.0
644,55.0,53.0,54.0,53.0
646,54.0,53.0,53.0,53.0
648,53.0,53.0,54.0,53.0
650,51.0,53.0,53.0,53.0
652,51.0,53.0,54.0,53.0
654,50.0,53.0,54.0,52.0
656,50.0,53.0,53.0,53.0
658,51.0,53.0,54.0,53.0
660,51.0,53.0,54.0,53.0
662,52.0,53.0,54.0,53.0
664,52.0,53.0,54.0,53.0
666,53.0,53.0,53.0,53.0
668,53.0,53.0,53.0,53.0
670,54.0,53.0,53.0,53.0
672,54.0,53.0,53.0,53.0
674,54.0,53.0,54.0,53.0
676,53.0,53.0,53.0,53.0
678,53.0,53.0,54.0,53.0
680,52.0,53.0,54.0,53.0
682,51.0,52.0,53.0,53.0
684,51.0,53.0,54.0,53.0
686,51.0,53.0,54.0,53.0
688,51.0,53.0,54.0,53.0
690,51.0,53.0,54.0,53.0
692,52.0,53.0,54.0,53.0
694,52.0,53.0,54.0,53.0
696,53.0,53.0,54.0,53.0
698,54.0,52.0,54.0,53.0
700,55.0,52.0,53.0,53.0
702,55.0,52.0,54.0,53.0
704,56.0,53.0,53.0,53.0
706,56.0,52.0,53.0,53.0
708,56.0,52.0,53.0,53.0
710,56.0,53.0,53.0,52.0
712,56.0,52.0,53.0,53.0
714,55.0,52.0,53.0,52.0
716,55.0,53.0,53.0,52.0
718,54.0,53.0,53.0,53.0
720,53.0,53.0,54.0,53.0
722,53.0,52.0,54.0,53.0
724,53.0,53.0,53.0,53.0
726,53.0,53.0,53.0,53.0
728,53.0,53.0,54.0,53.0
730,53.0,53.0,54.0,53.0
732,54.0,53.0,53.0,53.0
734,54.0,53.0,53.0,53.0
736,54.0,53.0,54.0,53.0
738,55.0,52.0,53.0,53.0
740,55.0,53.0,53.0,53.0
742,55.0,53.0,54.0,53.0
744,54.0,53.0,54.0,53.0
746,53.0,53.0,54.0,53.0
748,53.0,53.0,54.0,53.0
750,52.0,53.0,54.0,53.0
752,52.0,53.0,54.0,53.0
754,51.0,53.0,54.0,53.0
756,51.0,53.0,54.0,53.0
758,51.0,53.0,54.0,53.0
760,51.0,53.0,54.0,53.0
762,51.0,53.0,54.0,53.0
764,52.0,53.0,54.0,53.0
766,52.0,53.0,53.0,53.0
768,52.0,53.0,53.0,53.0
770,53.0,53.0,54.0,53.0
772,54.0,53.0,53.0,53.0
774,54.0,53.0,54.0,53.0
776,54.0,53.0,53.0,53.0
778,54.0,53.0,53.0,53.0
780,54.0,53.0,54.0,53.0
782,54.0,53.0,53.0,53.0
784,53.0,53.0,54.0,53.0
786,53.0,53.0,54.0,53.0
788,53.0,52.0,54.0,53.0
790,53.0,53.0,53.0,53.0
792,53.0,52.0,53.0,53.0
794,53.0,53.0,54.0,53.0
796,53.0,52.0,53.0,53.0
798,54.0,52.0,54.0,53.0
800,54.0,53.0,54.0,53.0
802,55.0,53.0,54.0,53.0
804,55.0,53.0,54.0,53.0
806,55.0,53.0,53.0,53.0
808,55.0,53.0,53.0,53.0
810,55.0,53.0,53.0,53.0
812,55.0,53.0,54.0,53.0
814,55.0,53.0,53.0,53.0
816,54.0,53.0,53.0,53.0
818,54.0,53.0,54.0,53.0
820,53.0,53.0,53.0,53.0
822,53.0,53.0,53.0,52.0
824,53.0,53.0,53.0,53.0
826,52.0,52.0,54.0,53.0
828,53.0,53.0,54.0,53.0
830,52.0,53.0,53.0,53.0
832,52.0,53.0,54.0,53.0
834,53.0,53.0,54.0,53.0
836,53.0,52.0,54.0,53.0
838,53.0,53.0,53.0,53.0
840,53.0,53.0,54.0,53.0
842,53.0,53.0,53.0,53.0
844,53.0,53.0,53.0,53.0
846,53.0,53.0,53.0,53.0
848,53.0,53.0,53.0,53.0
850,53.0,53.0,53.0,53.0
852,53.0,53.0,54.0,53.0
854,52.0,53.0,54.0,53.0
856,52.0,53.0,53.0,53.0
858,52.0,53.0,54.0,53.0
860,52.0,53.0,53.0,53.0
862,52.0,52.0,54.0,53.0
864,53.0,52.0,53.0,53.0
866,53.0,53.0,54.0,53.0
868,54.0,53.0,54.0,52.0
870,54.0,53.0,53.0,53.0
872,54.0,53.0,54.0,53.0
874,55.0,52.0,54.0,53.0
876,55.0,53.0,54.0,53.0
878,55.0,52.0,53.0,53.0
