timestamp,mic0,mic1,mic2,mic3
0,54.0,53.0,53.0,53.0
2,53.0,53.0,53.0,53.0
4,53.0,52.0,53.0,53.0
6,53.0,53.0,53.0,53.0
8,53.0,53.0,54.0,53.0
10,54.0,53.0,53.0,53.0
12,53.0,53.0,54.0,53.0
14,53.0,53.0,53.0,53.0
16,53.0,53.0,54.0,53.0
18,53.0,53.0,54.0,53.0
20,53.0,53.0,53.0,53.0
22,54.0,53.0,54.0,53.0
24,53.0,53.0,53.0,53.0
26,54.0,53.0,54.0,52.0
28,53.0,53.0,53.0,53.0
30,53.0,53.0,53.0,53.0
32,53.0,52.0,54.0,53.0
34,53.0,53.0,53.0,53.0
36,53.0,53.0,53.0,53.0
38,53.0,53.0,54.0,53.0
40,53.0,53.0,53.0,53.0
42,53.0,53.0,54.0,53.0
44,53.0,53.0,53.0,52.0
46,53.0,53.0,53.0,53.0
48,53.0,53.0,54.0,52.0
50,53.0,52.0,54.0,53.0
52,53.0,53.0,54.0,53.0
54,53.0,52.0,54.0,53.0
56,54.0,53.0,53.0,53.0
58,54.0,53.0,54.0,53.0
60,54.0,53.0,53.0,53.0
62,53.0,53.0,54.0,53.0
64,54.0,52.0,54.0,53.0
66,53.0,53.0,54.0,53.0
68,53.0,53.0,54.0,53.0
70,53.0,53.0,53.0,53.0
72,53.0,52.0,53.0,53.0
74,53.0,53.0,54.0,53.0
76,53.0,53.0,54.0,53.0
78,53.0,53.0,54.0,53.0
80,53.0,53.0,53.0,53.0
82,53.0,53.0,54.0,53.0
84,53.0,52.0,54.0,53.0
86,53.0,53.0,54.0,53.0
88,53.0,53.0,53.0,53.0
90,54.0,53.0,54.0,53.0
92,53.0,53.0,53.0,53.0
94,53.0,53.0,53.0,53.0
96,53.0,53.0,54.0,53.0
98,53.0,53.0,54.0,52.0
100,53.0,53.0,53.0,53.0
102,53.0,53.0,54.0,53.0
104,53.0,53.0,53.0,53.0
106,53.0,53.0,53.0,53.0
108,53.0,53.0,54.0,53.0
110,53.0,53.0,53.0,53.0
112,53.0,53.0,53.0,53.0
114,53.0,53.0,54.0,53.0
116,53.0,53.0,53.0,53.0
118,53.0,53.0,54.0,53.0
120,53.0,53.0,53.0,52.0
122,53.0,52.0,53.0,52.0
124,53.0,53.0,54.0,53.0
126,53.0,53.0,53.0,53.0
128,53.0,52.0,53.0,53.0
130,54.0,53.0,53.0,53.0
132,53.0,53.0,53.0,52.0
134,54.0,53.0,53.0,53.0
136,54.0,53.0,54.0,53.0
138,53.0,53.0,53.0,53.0
140,53.0,53.0,54.0,53.0
142,53.0,53.0,53.0,53.0
144,54.0,52.0,54.0,53.0
146,54.0,53.0,54.0,53.0
148,53.0,53.0,54.0,53.0
150,53.0,53.0,54.0,53.0
152,53.0,53.0,53.0,53.0
154,53.0,53.0,54.0,53.0
156,53.0,52.0,54.0,53.0
158,53.0,53.0,53.0,53.0
160,53.0,53.0,53.0,53.0
162,53.0,53.0,53.0,53.0
164,53.0,53.0,53.0,53.0
166,53.0,53.0,53.0,53.0
168,54.0,53.0,54.0,53.0
170,54.0,53.0,54.0,53.0
172,53.0,53.0,53.0,53.0
174,53.0,53.0,54.0,53.0
176,53.0,53.0,54.0,53.0
178,53.0,53.0,54.0,53.0
180,53.0,53.0,53.0,53.0
182,53.0,53.0,54.0,53.0
184,53.0,52.0,54.0,53.0
186,53.0,53.0,53.0,53.0
188,53.0,53.0,54.0,53.0
190,53.0,53.0,53.0,53.0
192,53.0,52.0,53.0,53.0
194,53.0,52.0,54.0,53.0
196,53.0,52.0,54.0,53.0
198,53.0,52.0,53.0,53.0
200,53.0,52.0,54.0,53.0
202,53.0,53.0,54.0,53.0
204,53.0,53.0,53.0,52.0
206,54.0,53.0,53.0,52.0
208,55.0,53.0,54.0,54.0
210,57.0,51.0,55.0,55.0
212,59.0,57.0,55.0,40.0
214,64.0,48.0,55.0,46.0
216,61.0,50.0,52.0,62.0
218,60.0,50.0,53.0,56.0
220,58.0,53.0,54.0,47.0
222,64.0,54.0,58.0,-27.0
224,39.0,41.0,52.0,-22.0
226,64.0,55.0,49.0,40.0
228,67.0,57.0,54.0,70.0
230,60.0,51.0,52.0,78.0
232,53.0,57.0,55.0,76.0
234,51.0,53.0,54.0,67.0
236,50.0,51.0,57.0,69.0
238,57.0,52.0,53.0,67.0
240,59.0,55.0,53.0,53.0
242,63.0,52.0,54.0,37.0
244,65.0,53.0,54.0,46.0
246,74.0,54.0,53.0,44.0
248,76.0,52.0,53.0,43.0
250,72.0,54.0,51.0,46.0
252,65.0,52.0,52.0,51.0
254,62.0,50.0,52.0,54.0
256,61.0,52.0,51.0,53.0
258,60.0,53.0,52.0,52.0
260,57.0,52.0,53.0,54.0
262,57.0,52.0,52.0,53.0
264,60.0,53.0,52.0,53.0
266,58.0,52.0,52.0,52.0
268,52.0,51.0,51.0,53.0
270,49.0,51.0,51.0,55.0
272,51.0,52.0,52.0,54.0
274,53.0,52.0,53.0,53.0
276,53.0,52.0,55.0,55.0
278,54.0,53.0,55.0,53.0
280,55.0,53.0,55.0,52.0
282,56.0,52.0,55.0,53.0
284,53.0,52.0,55.0,54.0
286,51.0,52.0,55.0,53.0
288,51.0,53.0,55.0,53.0
290,52.0,53.0,55.0,52.0
292,53.0,53.0,56.0,53.0
294,51.0,53.0,55.0,53.0
296,50.0,53.0,55.0,54.0
298,51.0,53.0,55.0,55.0
300,53.0,53.0,54.0,54.0
302,51.0,53.0,54.0,54.0
304,51.0,52.0,54.0,54.0
306,52.0,52.0,53.0,53.0
308,52.0,52.0,53.0,53.0
310,49.0,52.0,53.0,52.0
312,47.0,52.0,53.0,51.0
314,48.0,52.0,53.0,51.0
316,49.0,52.0,53.0,51.0
318,48.0,53.0,54.0,53.0
320,48.0,53.0,54.0,52.0
322,48.0,53.0,53.0,53.0
324,50.0,53.0,53.0,53.0
326,50.0,53.0,54.0,54.0
328,50.0,53.0,53.0,54.0
330,50.0,53.0,54.0,52.0
332,52.0,53.0,54.0,53.0
334,53.0,53.0,54.0,52.0
336,52.0,53.0,55.0,53.0
338,51.0,53.0,54.0,54.0
340,52.0,53.0,54.0,54.0
342,52.0,53.0,54.0,53.0
344,51.0,53.0,54.0,53.0
346,50.0,53.0,54.0,53.0
348,51.0,53.0,53.0,53.0
350,51.0,53.0,54.0,53.0
352,49.0,53.0,54.0,53.0
354,48.0,53.0,54.0,53.0
356,49.0,53.0,53.0,53.0
358,50.0,53.0,54.0,53.0
360,50.0,53.0,53.0,53.0
362,50.0,52.0,53.0,53.0
364,51.0,53.0,54.0,52.0
366,52.0,53.0,54.0,53.0
368,52.0,53.0,53.0,54.0
370,52.0,53.0,53.0,52.0
372,53.0,53.0,54.0,53.0
374,54.0,53.0,53.0,53.0
376,53.0,53.0,54.0,53.0
378,53.0,53.0,54.0,53.0
380,51.0,54.0,53.0,53.0
382,52.0,55.0,53.0,58.0
384,52.0,53.0,54.0,54.0
386,52.0,52.0,53.0,51.0
388,51.0,52.0,54.0,50.0
390,52.0,52.0,54.0,51.0
392,52.0,53.0,53.0,52.0
394,52.0,53.0,54.0,54.0
396,51.0,53.0,54.0,53.0
398,51.0,53.0,54.0,54.0
400,52.0,52.0,53.0,54.0
402,53.0,53.0,53.0,54.0
404,53.0,53.0,54.0,53.0
406,53.0,53.0,54.0,53.0
408,53.0,53.0,53.0,53.0
410,52.0,53.0,54.0,53.0
412,52.0,52.0,54.0,53.0
414,51.0,53.0,53.0,53.0
416,51.0,53.0,53.0,54.0
418,51.0,53.0,54.0,52.0
420,51.0,53.0,54.0,53.0
422,51.0,53.0,53.0,53.0
424,51.0,53.0,53.0,53.0
426,51.0,53.0,53.0,53.0
428,52.0,53.0,54.0,52.0
430,52.0,53.0,54.0,52.0
432,52.0,53.0,54.0,52.0
434,52.0,52.0,53.0,54.0
436,54.0,53.0,53.0,54.0
438,56.0,53.0,54.0,53.0
440,55.0,53.0,53.0,52.0
442,56.0,53.0,54.0,53.0
444,56.0,53.0,54.0,53.0
446,55.0,53.0,54.0,53.0
448,55.0,53.0,53.0,51.0
450,54.0,52.0,54.0,51.0
452,55.0,53.0,54.0,53.0
454,55.0,52.0,54.0,54.0
456,54.0,52.0,54.0,52.0
458,53.0,52.0,54.0,52.0
460,53.0,52.0,53.0,52.0
462,53.0,52.0,53.0,51.0
464,53.0,53.0,54.0,53.0
466,52.0,53.0,54.0,52.0
468,52.0,52.0,54.0,53.0
470,52.0,52.0,54.0,53.0
472,53.0,52.0,53.0,52.0
474,49.0,52.0,55.0,51.0
476,52.0,53.0,53.0,59.0
478,53.0,50.0,54.0,58.0
480,54.0,52.0,53.0,52.0
482,53.0,53.0,55.0,49.0
484,53.0,53.0,55.0,53.0
486,54.0,53.0,54.0,51.0
488,53.0,53.0,53.0,51.0
490,49.0,52.0,53.0,57.0
492,49.0,52.0,54.0,55.0
494,52.0,53.0,53.0,51.0
496,53.0,54.0,54.0,53.0
498,51.0,53.0,54.0,53.0
500,51.0,52.0,54.0,53.0
502,51.0,53.0,54.0,52.0
504,51.0,54.0,54.0,51.0
506,52.0,53.0,54.0,52.0
508,52.0,53.0,54.0,53.0
510,51.0,53.0,54.0,53.0
512,53.0,53.0,54.0,53.0
514,53.0,52.0,54.0,52.0
516,51.0,53.0,54.0,53.0
518,51.0,53.0,53.0,52.0
520,52.0,52.0,53.0,52.0
522,53.0,53.0,54.0,52.0
524,51.0,52.0,54.0,52.0
526,52.0,53.0,54.0,53.0
528,53.0,52.0,53.0,52.0
530,53.0,53.0,54.0,53.0
532,53.0,52.0,54.0,53.0
534,53.0,52.0,53.0,53.0
536,54.0,52.0,53.0,53.0
538,55.0,53.0,54.0,53.0
540,55.0,52.0,53.0,53.0
542,55.0,52.0,53.0,53.0
544,55.0,53.0,54.0,53.0
546,55.0,52.0,53.0,53.0
548,55.0,52.0,54.0,53.0
550,55.0,52.0,54.0,53.0
552,55.0,53.0,54.0,53.0
554,55.0,53.0,53.0,53.0
556,55.0,52.0,53.0,53.0
558,54.0,53.0,53.0,53.0
560,54.0,52.0,53.0,53.0
562,54.0,53.0,53.0,53.0
564,54.0,53.0,53.0,53.0
566,53.0,52.0,53.0,53.0
568,54.0,53.0,54.0,53.0
570,54.0,53.0,54.0,53.0
572,54.0,53.0,53.0,53.0
574,54.0,53.0,54.0,53.0
576,53.0,53.0,53.0,53.0
578,53.0,53.0,53.0,53.0
580,54.0,53.0,53.0,53.0
582,53.0,53.0,53.0,53.0
584,53.0,53.0,54.0,53.0
586,53.0,53.0,54.0,53.0
588,53.0,53.0,54.0,52.0
590,53.0,53.0,54.0,53.0
592,52.0,53.0,54.0,53.0
594,52.0,53.0,54.0,53.0
596,52.0,53.0,54.0,53.0
598,52.0,53.0,53.0,53.0
600,52.0,53.0,54.0,53.0
602,52.0,53.0,54.0,53.0
604,52.0,53.0,53.0,53.0
606,52.0,53.0,54.0,53.0
608,52.0,53.0,54.0,53.0
610,53.0,53.0,53.0,53.0
612,53.0,53.0,54.0,53.0
614,53.0,53.0,53.0,53.0
616,53.0,53.0,54.0,53.0
618,53.0,52.0,53.0,53.0
620,54.0,53.0,54.0,53.0
622,54.0,53.0,54.0,53.0
624,54.0,52.0,53.0,53.0
626,54.0,52.0,54.0,53.0
628,54.0,52.0,53.0,53.0
630,54.0,52.0,53.0,53.0
632,54.0,53.0,53.0,53.0
634,54.0,52.0,54.0,53.0
636,54.0,53.0,54.0,53.0
638,54.0,53.0,53.0,53.0
640,54.0,53.0,53.0,53.0
642,54.0,53.0,53.0,53.0
644,54.0,53.0,53.0,53.0
646,54.0,53.0,53.0,53.0
648,55.0,52.0,53.0,53.0
650,55.0,53.0,54.0,53.0
652,54.0,53.0,53.0,53.0
654,54.0,53.0,53.0,53.0
656,54.0,53.0,54.0,53.0
658,53.0,53.0,53.0,53.0
660,54.0,53.0,54.0,53.0
662,53.0,53.0,53.0,53.0
664,53.0,53.0,53.0,53.0
666,53.0,53.0,53.0,53.0
668,53.0,53.0,54.0,53.0
670,53.0,53.0,53.0,53.0
672,53.0,53.0,53.0,52.0
674,53.0,53.0,53.0,53.0
676,53.0,53.0,54.0,53.0
678,53.0,53.0,54.0,53.0
680,53.0,53.0,53.0,53.0
682,53.0,53.0,54.0,53.0
684,53.0,52.0,53.0,53.0
686,52.0,53.0,53.0,53.0
